And,  somewhere is my agenda.	0
I think the most important thing is Morgan wanted to talk about, uh,	0
why don't we s- again start off with - with, uh,	0
I think we want to start off with the  agenda.	0
uh, Liz and Andreas are gonna be  ten, fifteen minutes late,	0
we can try to figure out what we can	0
do most effectively without them here. So -	0
So - so, one thing is, yeah, talk about demo,	0
Uh, we wanna talk about	0
if w-  if  we wanna add the data to the mar- Meeting Recorder corpus.	0
The data which we are collecting here.	0
What - what - what are we collecting here?	0
So why don't we have that on the agenda and we'll - we'll get to it and talk about it?	0
which is the multiprocessor UNIX -	0
I think it was  Andreas wanted to talk about segmentation and recognition,	0
and update on [MASK] experiments.	0
And then if ti- if there's  time  I wanted to talk about digits, but it looked like we were pretty full, so I can wait till next week.	0
I think the a- certainly the segmentation and recognition we wanna maybe focus on when An- Andreas is here since that was particularly his	0
Absinthe, I think also he	0
has sort of been involved in a lot of those things. Yeah.	0
At least,  yeah , he'll t- he'll probably be interested.	0
So, I mean, I think they'll be inter- I'll be interested in all this, but -	1
if we had to pick  something   that we would talk on for	1
ten minutes or so while they're coming here. Or I guess it would be,	1
you think, reorganization status, or - ?	1
Yeah. I mean, I think,	1
Chuck was the one who	1
added out the agenda item. I don't really have anything to  say  other than that we still haven't  done  it.	1
Well, I mean, I uh -	0
maybe I said - maybe we said this before - just that we met and we talked about it and	0
sort of have a plan for	0
getting things organized and -	0
And I - and I think a crucial part of that is the idea of - of not wanting to do it until right before the next level zero back-up	1
so that there won't be huge number of -	1
That - that was basically it. Not - not much  @@  -	0
if we wanna  do  it,	0
just  tell  him and he'll	0
do a d- level zero then.	0
Oh, so maybe we  should   just go ahead and get everything ready, and -	0
So, I think we  do  need to talk a little bit about -	0
Well, we don't need to do it during this meeting. We have a  little  more to discuss.	0
we're - we're basically ready to do it.	0
And, uh, I have some web pages on	0
So, naming conventions and things like that, that I've been trying to keep actually up to date.	1
And I've been  sharing   them with U_d- [MASK] also.	1
I'm sorry, you've been what? Showing them?  Sharing  them. O_K.	0
Sharing  them with [MASK]	0
since that - that was a pretty short one, maybe we should talk about the I_B_M transcription status. Someone can	1
fill in Liz and Andreas later. Uh	0
O_K. So, we, uh -	1
we did another version of the beeps, where we separated each beeps with a spoken digit.	1
Chuck came up here and recorded some di- himself speaking some digits,	1
goes "beep one beep" and then the phrase, and then "beep two beep" and then the phrase.	0
And that seems pretty good.	0
they'll have a b- easier time keeping track of where they are in the file.	1
And we have done that on the  automatic	1
And we did it with the automatic segmentation, and I don't think - We ne- we didn't look at it in detail.	0
We just sent it to I_B_M. We - we sorta  spot-checked  it.	1
uh, five or ten minutes of it from the beginning.	0
I sorta spot-checked here and there and it sounded pretty good.	0
And, uh, we'll just hafta	0
see what we get back from them.	0
And the main thing will be	1
align  what they give us	1
with what we sent them.	1
I mean, that's the crucial	0
we'll be able to do that at - with this new	0
much less likely to d- have errors.	0
I mean, so the problem wi- last time is that there were errors in the transcripts where they  put  beeps where there weren't any,	0
or - and they put in extraneous beeps.	0
And with the numbers there, it's much less likely.	0
uh, or problem - I dunno if this was just	0
because of how  I  play it back, I say, uh, [MASK] and then the file,	0
every once in a while,	0
@@   uh, like a beep sounds like it's  cut  into two beeps.	0
Yeah. Into two pieces. Yeah.	0
I - I dunno if that's an, uh, artifact of playback -	0
bu- uh, I don't think it's probably in the original file.	0
Ha. That's interesting. I didn't hear that.	0
But with this new format,	0
hopefully  they're  not hearing that, and if they are, it shouldn't throw them.	0
Well, maybe we better listen to it again, make sure, but,	0
I mean, certainly the software shouldn't	0
Yeah. That's what I thought. I- it's probably just,	0
Yeah. Some latency or something. Yeah?	0
hung for a second, or -	0
As long as they have one number,	0
and they know that there's only one beep maximum	0
that goes with that number.	0
Yeah. The only - the only part that might be confusing is when Chuck is reading digits.	0
"Seven four eight  beep  seven  beep   eight three two".	0
are we having them -	0
Yeah, but are we having them do digits?	0
Because, uh, we don't -	0
We - we didn't cut those out.	0
They are not transcribed yet. So. Yeah.	0
In order to cut them out we'd have to listen to it.	0
And we wanted to avoid doing that, so we - they are transcribing the digits.	0
Although we  could  tell them -	0
We can - we can ignore it	0
when we get it back, huh.	0
if you hear someone reading a digits string just say	0
"bracket digit bracket" and don't bother actually	0
That'd be great. That'd be what I'm having	0
the transcribers here do, cuz it can be	0
And then I wanted to  talk  about -	0
but as I said I - we may not have  time  -	0
what we should  do  about digits. We have a whole pile of digits that haven't been transcribed.	0
Le- let's talk about it, because	0
that's - that's something that I - I know Andreas is less interested in than Liz is, so,	0
Do we have anything else to say about transcription?	0
Uh, Brian - I -	0
I  sent  bresset   -   sent  Brian  a  message  about   the meeting	0
and I haven't heard back yet.	0
I g- hope he got it and hopefully he's -	0
maybe he's gone, I dunno. He didn't	0
even reply to my message. So.	0
I should probably ping him just to make sure that	0
So, we have a whole bunch of digits,	0
if we wanna move on to digits.	0
Actually, maybe I - One - one relate- more related thing in transcription. So that's the I_B_M stuff. We've got that sorted out.	0
Um, how're we doing on the - on the rest of it?	0
I - I hire - I've hired  two  extra people already, expect to hire two more.	1
uh, a set of  five  which I'm - which I'm calling set two,	0
which are now being edited by my head transcriber,	1
in terms of spelling errors and all that. She's also checking through and mar- and -	1
You know, I mean, she's going through and doing these kinds of checks.	0
I've moved on now to what I'm calling set three. I sort of thought if I do it in sets - groups of five,	1
then I can have, like, sort of a -	1
a parallel processing through - through the -	1
and you indicated to me that we have a g- a  goal  now,	1
So, I'm gonna go up to twenty hours,	1
be sure that everything gets processed,	1
that's what my goal is. Package of twenty hours right now,	1
and then once that's done, move on to the next.	0
so twenty hours. But I guess the other thing is that,	1
that - that's kinda twenty hours A_SAP because	1
before  the demo we actually have the twenty hours, the more time it'll be for people to actually do	1
I'm - I'm hiring people who,	0
They would like to do it full-time, several of these people.	0
And - and I don't think it's	0
possible, really, to do this full-time, but,	0
that - what it shows is motivation to do as many hours as possible.	0
It'll keep your accuracy up.	0
Yeah, I mean, I guess the -	1
Got a good core group now.	0
So the difference if - if, um,	1
if the I_B_M stuff works out,	1
the difference in the job would be that they p- primarily would be	1
checking through things that were	1
already done by someone else? Is that most of what it - ?	1
Correcting. We'll - we'll expect that they'll have to move some time bins and do some corrections.	0
And I - you know, I've also d- uh, discovered -	0
So with the new transcriber I'm -	0
At present, um, the people have been doing these transcriptions a channel at a time.	0
And, that sort of, um,  is useful, and t- you know, and then once in a while they'll have to refer to the other channels to clear something up.	0
w- i- we- we're using the pre-segmented version,	1
the pre-segmented version is extremely useful,	1
useful also to have the  visual  representation of those segments?	1
uh, uh, I've   trained  the new one -	1
uh, the new- the newest one,	1
the channel that is gonna be transcribed at any given time.	1
And that's just  amazingly  helpful.	0
Because what happens  then,  is you scan across the signal and once in a while you'll find a blip that didn't show up in the pre-segmentation.	1
Oh, right. I see what you mean.	0
And that'll be something like -	0
I- it's  ver-  - it's interesting.	0
Once in a while it's a backchannel. Sometimes it seems to be,	0
similar  to the ones that are being picked up.	0
And they're rare events, but you can  really  go through a meeting  very  quickly. You just - you just,	0
you  scroll   from screen to screen, looking for blips.	0
I think that we're gonna end up with, uh  better coverage of the backchannels,	1
but at the same time we're benefitting	1
tremendously from the pre-segmentation because	1
there are  huge  places where there is just absolutely	0
And, uh, the audio quality is  so  good -	0
So they can - they can, um,	0
scroll through that pretty quick?	0
So I think that that's gonna,	0
also  eh,  you know, speed the efficiency of this	0
Yeah. So let's talk about the digits, since they're not here yet.	0
we have a whole bunch of digits that we've read and we have the forms and so on,	0
um, but only a small number of that ha-	0
well, not a  small  number -	0
a  subset  of that has been transcribed. And so we need to decide	0
Liz and Andreas - actually they're not here, but,	0
they did say at one point that they thought they could do a pretty good job of just doing a forced alignment.	0
again, I don't think we'll be able to do with that  alone,	0
because, um, sometimes people correct themselves and things like that.	0
But - so, I was just wondering what people thought about	1
how automated can we make the  process  of finding where the people read the digits,	1
doing a forced alignment, and doing the timing.	1
Well, forced alignment would be one thing. What about just actually doing recognition?	1
Well, we - we  know  what they read, because we have the forms.	0
the  point  is that we wanna  get  a set of clean	0
You're talking about as a  pre-processing  step. Right, Morgan?	0
Is that what you're - ?	0
