Hey, you're not supposed to be drinking in here dude.	0
So you can just um, you know, say the number at the transcript top,  the thing  that says "transcript".	0
Do we have to read them that slowly?	0
O_K. Sounded like a robot.	0
Great. I'm thinking, why don't you guys go ahead and start - I mean, the data of the - of you guys talking to each other is still useful. And then when your colleagues come in you know, it'll - it's recording now, so it'll just keep recording.	0
And then if - Would you do me a big favor, um, maybe Robert, cuz you know how to do this,  that's just  hitting the square? the black square when you're done?	0
But make sure not to hit the "record" again. It will erase everything.	0
If you hit that black square, that's great.	0
I'm gonna be in the meeting that might run over to four o'clock  @@   finished .	0
And then when you leave, just turn off the microphones, the batteries  go  up and down and - That's great.	0
And if Jerry and Nancy are willing to read the numbers that would be great as well.	0
At least we got yours.	0
O_K. Thanks. Have a good meeting.	0
When you read the numbers it kind of reminded me of beat poetry.	0
I tried to go for the E_E Cummings sort of feeling, but -	0
Three three six zero zero.	0
Four two zero zero one seven.	0
That's what I think of when I think of  beat  poetry.	0
You ever seen "So I married an axe murderer"?	0
There's a part wh- there's parts when he's doing beat poetry.	0
And he talks like that.	0
That uh  probably  is why I  think  of it that way.	0
No, I  didn't  see that movie. Who did - who  made  that?	0
Mike Meyers is the guy.	0
It- it's his uh - it's his cute romantic comedy. That's - that's -	0
That's his cute romantic comedy, yeah.	0
The other thing that's real funny,	0
I'll spoil it for you.	0
is when he's - he works in a coffee shop,	0
and uh he's sitting there on this couch and they bring him this  massive  cup of espresso,	0
and he's like "excuse me I ordered the  large  espresso?"	0
tiramisu tasting contest this weekend.	0
Wait - do are y-	0
So you're trying to decide who's the best  taster  of tiramisu?	0
No? Um. There was a - a -	0
a fierce argument that broke out over whose tiramisu might be the best and so we decided to have a contest where those people who	0
claim to make good tiramisu  make  them, and then we got a panel of impartial judges that will taste - do a blind taste	0
Seems like you could put a s- magic special ingredient in, so that everyone know which one was  yours.	0
Then, if you were to  bribe  them, you could uh -	0
Well, I was thinking if um - y- you guys have plans for Sunday? We're - we're not - it's probably going to be this Sunday, but um we're sort of working with the weather here	0
because we also want to combine it with some barbecue activity where we just fire it up and what - whoever brings whatever	0
you know, can throw it on there.	0
So only the tiramisu is free,	0
back to visit my  parents  this weekend, so, I'll be out of town.	0
So you're going to the  west  Bay then?	0
No, the  South  Bay, yeah.	0
Well,  I  should be free, so.	0
O_K, I'll let you know.	0
I'm sorry. I was looking for you guys downstairs. I didn't know that you had moved the meeting. Alright.	0
So, are we recording ourselves?	0
Is Nancy s- uh gonna show up?	0
She's got a student with her now. So, she probably won't.	0
Wonder if these things ever	0
like, piercing screech right in your ear?	0
No, no. The Human Subjects Committee wouldn't allow it.	0
They are gonna get more comfortable headsets.	0
Should I go first, with the uh,	0
data. Can I have the remote  control. Thank you.	0
So. On Friday we had our wizard test data test	1
these are some of the results.	1
even though Liz was uh kind enough to offer to be the first subject, I	0
sort of felt that she knew too  much,   so I asked uh Litonya.	0
on the spur of the moment, and she was uh kind enough to uh	0
serve as the first subject. So, this is what she  saw  as part of - as uh for instr- introduction, this is what she had to  read	1
Uh, that was really difficult for her	0
Because of l- all the names, you mean?	0
this was the uh first three tasks she had to - to master after she  called  the system,	1
then of course the system broke down, and those were the l- uh	0
uh I should say the system was  supposed  to break down and then um these were the remaining three tasks that she was going to  solve,  with a  human  -	1
There are -  here  are uh the results.	0
And I will  not  -	0
Culture on every corner, and more than ten museums  @@  five playhouses, city theater  Zwinger  three. Visit our parts of the civi-	0
We will  skip  the  reading  now. D-	0
The  reading  was five minutes, exactly. And now comes the - This is [MASK] of -	1
Thank you for calling Heidelberg Tourist Information. How may I help you?	0
Wait, can I -  I  have a question.  So.	0
Hi. I want to um	0
So there's  no  system, right? Like, there was a wizard for both uh - both parts, is this right?	1
Yeah. It was bo- it both times the same person.	1
One time,  pretending  to be a system, one time, to -  pretending  to be a  human,  which is actually not pretending. I should -	1
And she didn't - I mean. Well. Isn't this kind of obvious when it says "O_K now you're talking to a human" and then the human has the same voice?	0
O_K, good question, but uh	0
you - you just wait and see.	0
It's - You're gonna l- learn.	0
And um the wizard sometimes will  not  be audible,	0
Because she was actually - they - there was some uh lapse in the um wireless,	0
we have to move her closer.	0
I'm deciding on going to the concert of the Hindelberg - for the Hindelberg Symphony Orchestra.	0
I want to buy something elegant in one of the designer boutiques	0
which is located on   Friedrich Ebert um Anlage?    Do you understand that?	0
In order to get to the   Friedrich Ebert Anlage,   turn around and go towards the church. Next you have to t- at the church into the   Friedrich Ebert Anlage.	0
Is she mispronouncing   "Anlage"?   Is it   "Anlaga"   or   "Anlunga"	0
I want  @@  what a um sunken castle is.	0
They're mispronouncing  everything,  but it's -	0
A sunken castle differs from the regular sort of castle in that it is built in a flat region, rather than on a mountain.	0
Oh, and I also remember that someone told me about the historic graffiti in the old student prison.	0
And I wanted to know how to get there.	0
In order to get to the student prison, from the university square, turn right,  and walk one block.	0
This is the system breaking down, actually.	0
Uh, I'm sorry, something uh seems to have happened to the system. Um, - see if I can help you.	0
Are you a live person? or is this a recording?	0
Th- I'm a live person.	0
O_K. Um, thing I was gonna ask you, um, O_K,	0
I need to know where you are, first of all-	0
W- where am I? Um, I don't know.	0
See - c- figure it out?	0
I see a building that's um under construction.	0
That's p- that's probably the university square.	0
O_K. So, that's where I am.	0
O_K. So, uh, what do you need to do?	0
Can you give me a description of the Powder-Tower, at the Hindelberg castle?	0
Yeah, in order to get there you have to take a bus, you've got to take the number forty-two	0
To the town hall station. And then you have to transfer to the funicular train. And take the castle exit and turn right. And after about half a mile you'll see the - the Powder-Tower on your right hand side.	0
O_K. And - How much is it for the train and the bus?	0
Um, you can get a - a transfer on the - on the bus for the train for about uh four marks.	0
That's all you need to do?	0
Mm-hmm, thanks for your help.	0
I thought it was a recording.  @@  At first I thought it was like a recording that could pick up what you're saying and give you directions.	0
But it was a real person.	0
"Did I call Europe?"  So,  this  is it.	0
Well, if we - we um	0
We had  her  fooled in the beginning. She thought it was a recording in the beginning and was surprised that a human came on.	0
Um, maybe she had some doubts  later  on whether the  first  part was a recording or not, but while she was  speaking  to it, she didn't.	0
So, are - are you trying to record this meeting?	0
There was a strange reflex.	0
I have a headache. I'm really sort of out of it. O_K, the uh	0
lessons learned.  The reading needs to be shorter. Five minutes is just too long.	1
that was already anticipated by  some  people suggested that if we just have bullets here, they're gonna not - they're - subjects are probably not gonna - going to follow the order. And uh  she  did not. She - No. She - she jumped around quite a bit.	1
S- so if you just number them "one", "two", "three" it's	1
Yeah, and make it sort of clear in the uh -	0
Um. We need to - So that's one thing. And we need a better introduction for the wizard. That is something that Fey actually thought of a - in the last second that sh- the system should introduce  itself,  when it's called.	1
And um, um, another suggestion, by  Liz,  was that we uh, through subjects, switch the tasks. So when - when they have task-one with the computer, the next person should have task-one with a human, and so forth. So we get nice um data for that.	1
Um, we have to refine the tasks more and more, which of course we haven't done at all, so far,	1
in order to avoid this  rephrasing,  so where, even though w- we don't tell the person "ask  blah-blah-blah-blah-blah"	1
they  still  try, or at least  Litonya  tried to um	0
Say exactly what's on there? Yeah.	0
repeat  as much of that text as possible.	0
And uh my suggestion is of course we - we keep the wizard, because I think she did a wonderful job, in the sense that she responded quite nicely to things that were not	1
asked for, "How much is a t- a bus ticket and a transfer" so this is gonna happen all the time, we d- you can never be sure.	0
Um. Johno pointed out that uh we have maybe a grammatical gender problem there with wizard.  So um.	0
Yes. I wasn't - wasn't sure whether wizard was the correct term for	0
There's no female equivalent of -	0
No, I don't know.  Not that I know of.	0
Well, there is witch and warlock, and uh -	0
Yeah, that's what I was thinking, but -	0
Yeah, that's so  @@ .	0
So, some - some work needs to be done, but I think we can uh -	0
And this, and - in case no - you hadn't seen it, this is what Litonya  looked  at during the uh -	0
um while taking the -	0
while partaking in the data	0
