O_K, what are we talking about today?	0
I don't know. Do you have news from the conference talk?	1
Yesterday morning on video conference.	1
Uh,  oh,   I'm  sorry. I know -  now  I know what you're talking about. No, nobody's told me anything.	1
Oh, this was the, uh,	0
talk where they were supposed to try to decide -	0
to decide what to do, yeah.	0
Yeah. No, that would have been a good thing to find out before this meeting, that's.  No, I have no - I have no idea. Um,	1
Uh, so I mean, let's - let's assume for right now that we're just kind of plugging on ahead, because even if they	1
tell us that, uh, the rules are different, uh, we're still interested in	1
doing what we're doing. So what are you doing?	1
a little bit worked on trying to see,	1
uh, what were the bugs and the problem with the latencies. So,	1
We took - first we took [MASK] and,	1
uh, we designed new filters,	1
using uh recursive filters actually.	1
So when you say "we", is that something Sunil is doing or is that - ?	0
So we took the filters -	1
designed, uh, [MASK] that have the same frequency response.	1
similar,  but that have shorter delays.	1
So they had two filters, one for the low frequency bands and another for the high frequency bands.	0
And so we redesigned two filters. And the low frequency band has	1
sixty-four milliseconds of delay, and the high frequency band filter has something like eleven milliseconds compared to the two hundred milliseconds of the	1
But it's not yet test. So we have the filters but we still have to implement a routine that does recursive filtering and -	0
You - you had a discussion with Sunil about this though?	1
Yeah, you should  talk  with him.	1
Yeah.  No, I mean, because the - the - the - the whole problem that happened before was coordination, right? So - so you need to	1
discuss with him what we're doing, uh, cuz they could be doing the same thing and - or something.	1
Uh, I - yeah, I don't know if th- that's what they were trying to -	0
They were trying to do something different like	0
taking, uh - well, using filter that takes only a past and	0
this is just a little bit different. But I will- I will send him an email and tell him exactly what we are doing, so.	0
Yeah, yeah. Um, I mean -	0
We just - we just have to be in contact more. I think that - the - the fact that we -	1
we did that with - had that thing with the latencies was indicative of the fact that there wasn't enough communication. So.	1
Well, there is w- one, um,	0
remark about these filters, that	0
they don't have a linear phase. So,	0
Well, I don't know, perhaps it - perhaps it doesn't hurt because the phase is almost linear but.	0
Um, and so, yeah, for the delay I gave you here, it's -	0
the five hertz modulation frequency, which is the -	0
the most important for speech  so .	0
Uh, this is the first thing.	0
So that would be, uh, a reduction of a hundred and thirty-six milliseconds, which, uh -	1
What was the total we ended up with through the whole system?	1
So that would be within - ?	1
Yeah, but there are other points actually,	1
uh, which will perhaps add some more delay. Is that	0
some other - other stuff in the process were perhaps not very -	0
perf- well, not very correct,	0
like the downsampling which w- was simply dropping frames.	0
so we will try also to add a nice downsampling having a filter	0
that - that - well,	0
