We didn't have a house before.	0
Yeah, so if  uh -	0
So if anyone  hasn't  signed the consent form,	0
The new and improved consent form.	0
Now you won't be able to  walk  or ride your  bike,  huh?	0
And uh, shall I go ahead and do some digits?	0
Uh, we were gonna do that at the  end,  remember?	0
Just - just to be consistent, from here on in at least, that -	0
that we'll do it at the end.	0
Well, it ju- I mean it might be that someone here has to go, and -  Right? That was - that was sort of the point.	0
I had asked actually anybody who had any ideas for an agenda	0
to send it to me and no one did. So,	0
From  last  time I wanted to - Uh	0
The - An iss- uh	0
one topic from last time.	0
O_K, so one item for an agenda is uh  Jane has some uh	0
uh some research to talk about,	0
And I have some   short  research issues.	0
Uh, Adam has some short research issues.	0
list of things that I think were  done  over the last three months I was supposed to	0
and, um  I - I sent a note about it to uh - to Adam and Jane but I think I'll just run through it	0
also and see if someone thinks it's inaccurate or	0
A list that you have to send off to  who?	0
Uh, to uh uh, I_B_M.	0
O_K.   They're, you know -	0
So, uh  so, I'll go through that.	0
anyone wants to talk about?	0
What about the, um - your  trip,  yesterday?	0
Sort of off-topic I guess. Cuz that's  Cuz that was all - all about the, uh -	0
I - I - I can chat with you about that  off-line. That's another thing.	0
Uh, there's a - I mean, there is a -  a, um	0
which will be a conference call  that some of us are involved in	0
for uh a possible proposal.	0
Um, we'll talk - we'll talk about it next week if - if something -	0
Do you want me to  be there for that?	0
I noticed you C_ C'ed  me, but I wasn't actually a recipient.	0
I didn't quite know what to make of that.	0
Uh Well, we'll talk - talk about that after our meeting.	0
Uh, O_K. So it sounds like the - the three main things that we have to talk about are, uh this list, uh Jane and - Jane and Adam have some research items, and, other than that, anything,	0
O_K, uh, Jane, since - since you were sort of cut off last time why don't we start with yours, make sure we get to it.	0
O_K, it's - it's very	0
eh - it's  very brief, I mean - just let me - just hand these out. Oops.	0
Is this the same as the email or different?	0
It's slightly different. I -	0
But, same idea. So, if you've looked at this you've seen it before, so  Basically,  um	1
includes a mark that indicates  an overlap.	1
with, um  uh, tight  precision,  it's just indicated that -	1
It's indicated to - to - so the people know	1
which - which stretches of speech were in the  clear,	1
versus being overlapped by others. So, I	1
used this mark and, um	0
which divides things into individual minutes,	0
of which we ended up with forty  five, and a little bit.	0
you know, minute zero, of course, is the first minute up to	0
What you can see is the number of overlaps	1
whether they involve  two  speakers,  three  speakers, or  more  than three speakers.	1
what I was looking for sp- sp- specifically  was  the question of	1
whether they're distributed  evenly  throughout or whether they're	1
And  it looked to me as though -	0
uh, you know - y- this is just -	1
eh - eh, this would - this is  not  statistically	1
did  look to me as though there are bursts  throughout,  rather than being	1
localized to a particular region.	1
The  part  down there, where there's the  maximum  number of -	1
of, um  overlaps is an area where we were discussing	1
whether or not it would be useful to indi- to s- to	1
as possible indication of, uh   information  retrieval.	1
What was - what's the - the  parenthesized  stuff  that says, like -	0
e-  the first one that says  six  overlaps and then  two  point eight?	0
So,  six  is, uh  two point eight percent  of the total number of overlaps in the  session.	0
this is when people were,	0
you know, packing up to go basically, there's	0
this  final  stuff, I think we -	0
I don't remember  where  the digits  fell. I'd have to look at that. But	0
the final three there are no overlaps at all.	0
And  couple times there  are not. So, i- it seems like it goes through bursts	0
but, um  that's kind of it. Now,	1
is there - are there	1
individual differences in whether you're likely to  be  overlapped  with  or to overlap with  others.	1
And, again  I want to emphasize this is just one  particular	0
one particular meeting, and also there's been no statistical  testing  of it all, but	0
I took the coding of	0
the - I, you know, my - I had this script	1
was the first speaker, who was the second speaker involved in a two-person overlap, I didn't look at the ones involving three or more.	1
this is how it breaks down in the individual cells of	0
who tended to be overlapping most often with who -	0
if you look at the  marginal  totals, which is the ones on the right side and across the bottom, you get	0
the totals for an  individual.  So,	0
look at the  bottom,  those are the, um	0
numbers of overlaps in which	0
um  Adam was involved as the person doing the overlapping and if you look -	0
I'm sorry, but you're o- alphabetical, that's why I'm choosing you	0
And then if you look across the  right,	0
then  that's where he was the	0
person who was the sp- first  speaker  in the pair	0
And,  then if you look down in the  summary  table,	1
then you see that, um	1
whether a person got overlapped  with  or	1
Is this uh  just raw  counts  or is it -	0
So it would be interesting to see	0
how much each person  spoke.	0
very  true - very true  it would be good to normalize with respect to that. Now on the table I did	0
Normalized to how much -	0
take one step toward, uh   away  from the [MASK] by putting,	0
uh   percentages.  So that the percentage of time	0
of the - of the times that a person spoke,	0
Of the times a person spoke  and  furthermore was involved in a two- two-person overlap,	1
what percentage of the time were they the  overlapper  and what percent of the time were they th- the  overlappee?	1
And  there,  it looks like you see some  differences,	0
that some people tend to be overlapped	1
with  more often than they're  overlapped,  but, of course,	1
uh i- e-  this is just  one  meeting,	1
uh  there's  no  statistical testing involved, and that would be	1
required for a - for a  finding   of  any  kind of	1
S- so, i- it would be  statistically  incorrect to conclude from this that Adam talked too much or something.	0
