Alright, so I'm- I should read all of these numbers?	0
Piece of paper? I could borrow?	0
O_K, so uh i- um	0
I don't know whether Ami's coming or not um	0
but I think we oughta just get started.	0
Oh, so there you go.	0
Anyway, so my idea f- for today and we can uh	0
decide that that isn't the right thing to do	0
was to at - spend at least part of the time	0
eh build [MASK] you know	0
which sets of things are	0
uh specific s-  suggestion   to start first with the path ones.	0
in some sense less interesting to us although probably have to be done	0
and so to do that	0
so there's - and the idea was we were gonna do two things	0
Yeah. We were gonna do two things	1
[MASK] of what we think influences what	1
and then as a uh separate but related task	0
uh particularly Bhaskara and I were going to	0
what kinds of [MASK] are needed in order to	0
do what we - what we need to do. Once	0
so but du- we should sort of have all of the uh	1
basic design of what influences what	1
done before we decide exactly how to compute it.	1
So I didn't - did you get a chance to look at all - yet?	0
Yeah, I looked at some of that stuff.	0
uh [MASK] [MASK] and then we'll - then we'll also	0
at some point break and talk about the techy stuff.	0
Well I think one could go	0
I think we can di- discuss everything.	0
First of all this I added, I	0
sort of basically this has to be there right? Um	0
Oh are you gonna go there or not? Yeah, so one i-	0
Given - given uh uh not transverse the castle, the decision is does the person want to go there or is it just	0
Right, true. Does have to be there.	0
And I'm sure we'll find more as we go that	0
So [MASK] in the first place or not is definitely	1
uh one of the basic ones. We can start	1
there is this question about	0
we actually get just probabilities, right for each down here.	0
When we're - yeah when we're done.	0
the - the reason it might not be true or false	0
is that we did have this idea of when	0
uh current  @@  and so forth and so on or not at all, right?	0
And so that a decision would be	0
so you could - two different things you could do, you could have	1
all those values for [MASK] or you could have [MASK] be binary and given that you're going there	1
Yeah and so  forth .	0
I mean it seems that you could	0
uh it seems that those things would be logically independent like you would wanna have them	0
separate or binary, [MASK] and then the - the possibilities of how to go there because -	0
O_K, that's - let's start that way.	0
because, you know it might be easy to figure out that this person is going to need more film eventually from their utterance but	0
it's much more complex to query	0
when would be the most appropriate time.	0
And so I've tried to come up with some initial	0
things one could observe so who is the user?	0
Everything that has user comes from [MASK] everything that has situation comes from [MASK]	1
But when it comes to sort of writing down when you - when you do these things is it here?	0
have to a- write the values this can take.	0
And here I was really	0
s- sometimes I was really sort of standing in front of a wall feeling very stupid because	0
um - this case it's pretty simple, but as we will see the other ones	0
for example if it's a running budget	0
so what are the discrete values of a running budget?	0
So maybe my understanding there is too impoverished.	0
How can I write here that this is something, a number that cr- keeps on changing?	0
You've s- have you seen this before at all Keith, [MASK]	0
Uh, no, but I think I'm following it.	0
So here is the - the - we had that the user's budget may influence	1
There we wanted to keep sort of a running total of	0
Is this like a number that represents how much money they have left to spend?	0
O_K, h- well I mean how is it different from user finance?	0
Um the finance is sort of here thought of as - as the financial policy a person	1
carries out in his life, he - is he cheap, average, or spendy?	1
And um I didn't come uh maybe a user	0
I don't know, I didn't want to write greediness, but	0
w- what's behind this is actually a program that will	0
once you fill all this in actually s- solve [MASK] for you and stuff. So this is not just a display, this is actually a GUI to	1
if we tell it all the right things we'll	1
wind up with [MASK] at the other end.	1
And it's so simple even I can use it.	0
O_K, so here was O_K, I can think of uh	0
people being cheap, average, or spendy or we can even have a - a finer scale moderately cheap, doesn't matter.	0
I wasn't sure what to write in.	0
you've written in - you've written in what uh seems to be required like what else is - is	0
If that's permissible then I'm happy.	0
Well yeah. So here's - here's what's permissible	0
is gonna have to be updated and n- it's not a belief update, right? It's - you took some actions, you spent money and stuff, so the update of that	1
is gonna have to be essentially external to [MASK]	0
And then what you're going to need	0
the things that it influences. Well let's - first of all let's see if it does influence anything.	0
And if it does influence anything	1
then you're gonna need something that converts from	1
the - the number here to something that's relevant to the decision there.	1
So it could be ra- they create different ranges that are relevant for different decisions or	0
whatever - but for the moment this is just	0
a node that is conditioned externally	0
Yeah - this is where	0
The other thing is that um every time that's updated [MASK] will have to be propagated but then the question is	1
do you - do we wanna [MASK] every single time it's updated or only when we need to?	1
Yeah, that's a good question.	0
does it have [MASK]	0
Well, I mean, in Srini's thing there was this thing - there was this um	0
option like  [MASK] which suggests that uh	0
someone has to track that down, but I - but uh	0
And - and - and I think - actually uh	0
one of the we- w- items for the uh	0
I- they're only there for the day and they don't have a place that they're staying.	0
Oh just uh accidentally erased this, I - I just had values here such as uh	0
um is he s- we had	0
in our list we had "Is he staying in our hotel?", "Is he staying with friends?", and so forth  uh	0
