Yeah, we had a long discussion about	0
how much w- how easy we want to make it for people to bleep things out. So -	0
O_K. So this is -	0
Morgan wants to make it hard.	0
The, uh, counter is not  moving again. It -	0
It - it doesn't -	0
It doesn't like me, but -	0
Did - did - did it - ? I didn't even  check  yesterday whether it was moving.	0
It didn't move yesterday either when I started it.	0
So I don't know if it doesn't like both of us -	0
It didn't move on me on one other meeting and it did on one and both recorded the same  so .	0
You know, I discovered something yesterday on these, um, wireless ones.	0
You can tell if it's picking up  breath noise and stuff.	0
Yeah, it has a little indicator on it - on [MASK]	0
Oh that's - the gains I've left here as the sort of normal ones, but -	0
So if you - yeah, if you breathe under - breathe and then you see [MASK] go off, then you know  it's p- picking up your mouth noise.	0
Oh, that's good. Cuz we have a lot of breath noises.	0
In fact, if you listen to just the channels of people not talking, it's like " @@ ".	0
What? Did you see Hannibal recently or something?	0
Exactly.  It's very disconcerting. O_K.	0
So, um,  I was gonna try to get out of here, like, in half an hour, um, cuz I	0
really appreciate people coming, and  the main thing that I was	1
gonna ask people to help with today is  to	1
give input on what kinds of database format we should  use in	1
starting to link up things like word transcripts and annotations of word transcripts, so anything that	1
transcribers or [MASK] or whatever put in the signal,	1
with time-marks for, like, words and phone boundaries and [MASK]	1
So, we have this, um -	0
I think a starting point is clearly the - [MASK] which Don brought a copy of,	0
Yeah, I'm - I'm familiar with that. I mean, we - I sort of already have developed an X_M_L format	1
for this sort of stuff. And so the only question -	1
is it the sort of thing that you want to use or not?	0
Have you looked at that? I mean, I had a web page up.	0
I actually mostly need to be able to link up, or -	0
I- it's - it's a question both of what the representation is and -	0
I guess I  am  gonna be standing up and drawing on the board.	0
O_K, yeah. So you  should,  definitely.	0
Um, so - so it definitely had that as a concept. So tha- it has a single time-line,	1
and then you can have lots of different sections, each of which have I_Ds attached to it, and then you can refer from other sections to those I_Ds,	0
so that you start with - with a  time-line   tag.	0
And then you have a bunch of times.	1
I don't e- I don't remember  exactly  what my notation was, but it -	0
Oh, I remember seeing an example of this. Yeah.	0
Yeah, [MASK] equals one point	0
And then I - I also had optional things like accuracy,	0
and then [MASK]  And then,	1
I also wanted to - to be i- to be able to not specify specifically what the time was and just have a stamp.	1
Yeah, so these are arbitrary, assigned by a program, not - not by a user. So you have a whole bunch of those.	1
And then somewhere la- further down you might have something like [MASK]	1
So what  that's  saying is, we know it starts at this particular time. We don't  know  when it  ends.	1
Right? But it ends at this [MASK] which may be somewhere else. We say there's another utterance.	0
We don't know what the t-  time  actually is but we know that it's the same time as this end time.	0
You know , thirty-eight, whatever you want.	0
So  you're   essentially defining a lattice.	1
And then, uh - and then these  also  have I_Ds.	0
Right? So you could - you could have some sort of other - other tag later in the file that would be something like, um,	1
oh, I don't know,  uh,	1
you could either say "time equals a particular time-mark" or you could do other sorts of references.	1
So - or - or you might have [MASK]	0
It's an O_ instead of an I_, but the D_ is good.	0
You like the D_? That's a good D_.	0
you know, so you could have some sort of  type  here,	0
and then you could have, um -	0
the utterance that it's  referring  to could be [MASK] or something like that.	0
O_K. So, I mean, that seems -	0
great for all of the	0
[MASK] and,	0
I - I guess my question is more,	0
uh, what d- what do you do with, say, [MASK]  I mean  you've got all these phone labels, and what do you do if you -	1
just conceptually, if you get, um, transcriptions where the words are staying	1
but the time boundaries are changing, cuz you've got [MASK] or s- sort of - what's the, um,	1
sequence of going from the	1
waveforms that stay the same, the transcripts that may or may not change, and then the	1
utterance which -  where  the time boundaries that may or may not change - ?	1
That's actually very nicely handled here because you could - you could - all you'd have to change is the,	1
um, time-stamps in the time-line without - without, uh, changing the I_Ds.	1
And you'd be able to propagate all of the -	0
Right. That's, the who- that's  why  you do that  extra  level of indirection.	0
So that you can just change the  time-line.	0
Except the  time-line  is gonna be  huge.  If you say - suppose you have [MASK] You'd have - you'd have -	1
Yeah, yeah, especially at the  [MASK]  The - we - we hav	0
Yeah, this - I don't think I would do this for phone-level.	0
I think for phone-level you want to use some sort of binary representation because it'll be too dense otherwise.	0
O_K. So, if you were doing that and you had this sort of companion, uh, thing that gets called up for phone-level, uh, what would that look like? How would you - ?	0
I would use just an existing -	0
Mmm. But - but why  not  use it for phone-level? It's just a matter of - it's just a matter of it being bigger. But if you have -	0
an existing way of doing it.	0
you know, [MASK] or- uh - I- w- I mean this is still the m-	0
It's  [MASK] I don't want to have this text file that you have to read in the whole thing to do something very simple for.	1
Oh, no. You would use it  only   for  purposes where you actually  want  the phone-level information, I'd imagine.	0
So you could have some file that configures how much information you want in your - in your X_M_L or something.	0
Right. I mean, you'd - y- I - I am imagining you'd have multiple  versions  of this depending on the information that you  want.	0
Um, cuz th- it does get very bush- with -	0
Um, I'm just - what I'm wondering is whether - I think for  [MASK]  this would be O_K.	1
For  lower  than word-level, you're talking about  so  much data that I just -  I  don't know. I don't know if that -	1
I mean, we actually have - So, one thing that Don is doing, is we're - we're running -	0
For every frame, you get [MASK] and not only	0
Yeah, I mean, for something like that I would use [MASK] or -	1
Uh, that's a - well, or something like it. It's ICS- uh, ICSI has a format for [MASK]	1
O_K. That you could call - that you would tie into this representation with like an I_D.	1
Right. Or - or there's a - there's a particular way in X_M_L to refer to external resources.	1
So you would say "refer to this external file".	0
Um, so that external file wouldn't be in -	0
So that might - that might work.	0
But what - what's the advantage of doing that versus just putting it into this format?	1
@@  More compact, which I think is - is better. I mean, if you did it at this -	1
I mean  these are long meetings and with - for every frame, um -	1
You don't want to do it with that - Anything at frame-level you had better encode binary or it's gonna be really painful.	0
Or you just compre- I mean, I like text formats. Um,  b-  you can always, uh, G_zip them,	0
and, um, you know, c- decompress them on the fly if y- if space is really a concern.	0
I was thinking the advantage is that we can  share  this with other people.	0
Well, but if you're talking about one per frame,	0
you're talking about gigabyte-size files. You're gonna actually run out of space in your  filesystem  for one file.	0
These are big files. These are really - I mean -	1
Right? Because you have a two-gigabyte limit on most O_Ss.	1
Right, O_K. I would say - O_K, so frame-level is probably  not  a good idea. But for  phone-level  stuff it's perfectly -	0
Like phones, or syllables, or anything like that.	0
Phones are every  five    frames  though, so.	0
But - but - but  most  of the frames are actually not  speech.	0
So, you know, people don't -	0
Yeah, but we actually -	0
v- Look at it, words times the average - The average number of phones in an English word is, I don't know,   five  maybe?	0
So, look at it, t- number of words times  five.  That's not - that not -	0
Oh, so you mean  [MASK] take up a lot of the - long pause phones.	0
Yeah. O_K. That's true. But you do have to keep them in there. Y- yeah. O_K.	0
So I think it - it's debatable whether you want to do phone-level in the same thing. But I think, a- anything at frame-level, even  [MASK] ,	1
is too verbose. I would use something  tighter  than [MASK]	1
Do you - Are you familiar with it? I haven't seen this particular format, but -	0
I mean, I've - I've  used  them. I don't know what their structure is. I've forgot what the str-	0
But, wait a minute, P_file for each frame is storing __JARGON__a vector of cepstral__JARGON__	1
It's whatever you want, actually. So that - what's nice about the P_file - It - i-	1
Built into it is the concept of  frames, utterances, sentences, that sort of thing, that structure.	1
And then also  attached  to it is an arbitrary vector of values.	1
And it can take different types. So it - th- they don't all have to be floats. You know, you can have integers and you can have doubles, and all that sort of stuff.	0
So that - that sounds - that sounds about what I w-	0
Right? And it has a header - it has a header format that  describes it  to some extent. So,	0
the only  problem  with it is it's actually storing the  [MASK]	0
even though they're always sequential.  And so it does waste a lot of space.	0
But it's still a  lot  tighter than - than ASCII.  And  we have a lot of tools already to deal with it.	1
You do? O_K. Is there some documentation on this somewhere? O_K, great. So,	0
Yeah, there's a ton of it. Man-pages and, uh, source code, and	1
I mean, that sounds good. I - I was just looking for something - I'm not a database person,  but something sort of standard enough that,	1
you know, if we start using this we can give it out, other people can work on it, or -  Is it - ?	1
Yeah, it's not standard. I mean, it's something that we developed at ICSI.	1
But it's  been used here and people've -	0
But it's been used here and - and, you know, we have a  well-configured system that you can distribute for free, and -	1
I mean, it must be the equivalent of whatever  you  guys used to store feat- your computed features in, right?	0
Yeah, th- we have -	0
Actually, we - we use a generalization of the - [MASK]	0
Yeah, so there is something like that but it's, um, probably not as sophist-	0
And I think there's -	0
Well, what does [MASK]  do for features? Or does it even  have  a concept of features?	0
They ha- it has its own -	0
I mean, [MASK] has their own feature format that's called, like, S_-	0
I'm just wondering, would it be worth while to use that  instead?	0
Yeah. Th- this is exactly the kind of decision - It's just whatever -	0
But, I mean, people don't typically  share   this  kind of stuff, right? I mean -	0
I just - you know, we - we've done this stuff on  [MASK]  and	0
three or four places have asked for [MASK]  and we just have an ASCII,	0
uh, output of frame-by-frame. Which is fine,	0
but it gets unwieldy to go in and - and query these files with really huge files.	0
