O_K, so uh  had some interesting mail from uh Dan Ellis. Actually, I think he - he	1
redirected it to everybody  also  so uh  [MASK] uh have a  big  bunch of energy at - at uh five hertz  uh	0
where this came up was that uh I was showing off these wave forms that we have on the web and -	1
and uh  I just sort of hadn't noticed this, but that - the major, major component in the wave - in the  second  wave form in that pair of wave forms is actually the air conditioner.	1
So.  So. I   I have to be more careful about using that as a - as a -	1
uh, in fact it's  not,	1
of the effects of room reverberation. It is- isn't a bad illustration of the effects of uh room  noise.	1
So. And then we had this other discussion about um	0
whether this affects the dynamic  range,  cuz I know, although we start off with thirty two bits, you end up with uh  sixteen  bits and	0
you know, are we getting hurt there? But uh Dan is pretty confident that we're  not,  that - [MASK] is not - is  still  not a significant	0
So there was a question of whether we should  change  things here, whether we should  change a capacitor on the input box for that or whether we should	0
Yeah, he suggested a smaller capacitor, right? [MASK]	0
Right. But then I had some other uh thing- discussions with him and the feeling was  once we start monk- monkeying with that, uh, many other problems could ha- happen.	0
And additionally we - we already have a lot of data that's been collected with  that,  so.	0
A  simple  thing to do is he - he - he has a - I forget if it - this was in that mail or in the following mail, but he has a - a simple filter, a digital filter that he suggested.	0
We just run over the data before we deal with it.	0
um The  other  thing that  I  don't know the answer to, but when [MASK] here,	1
uh whether they're using it with the high-pass filter option or not.	1
I don't know if anybody  knows.  But.	0
Yeah. So when we're doing all these things using our software there  is  -	1
um if it's - if it's based on [MASK]	0
uh there is an option there which then comes up through to [MASK] which	0
um allows you to do high-pass filtering and in  general  we like to  do  that,  because  of things like this and	1
it's - it's pretty - it's not a very severe	1
filter.  Doesn't affect speech frequencies, even pretty low speech frequencies, at  all,  but it's	1
What's the  cut-off frequency it used?	0
Oh.  I don't know I wrote this a while ago	0
Something  like that. Yeah. I mean I think there's some effect above twenty but it's - it's - it's - it's mild.	0
So, I mean it probably - there's probably some effect up to a hundred hertz or something but it's - it's pretty mild.	0
I don't know in the - in [MASK] of the stuff is there a high-pass filter or a pre- pre-emphasis or something in the -	0
Uh. I think we use a pre-emphasis. Yeah.	0
So. We - we - we want to go and check that in i- for anything that we're going to use [MASK] for.	1
uh He says that there's a pretty good roll off in [MASK] so	0
we don't need - need to worry about them one way or the other but if we  do  make use of the cheap mikes,	1
uh we want to be sure to do that - that filtering before we	1
process it. And then again if it's	1
uh depending on the option that the - our - our software is being run with, it's - it's quite possible that's already being taken care of.	0
uh But I also have to pick a different picture to show the effects of reverberation.	0
Did somebody notice it  during  your talk?	0
uh  Well.  If they made output they were - they were, you know - they were nice.	0
I mean the  thing  is it was	1
since I was  talking  about reverberation and  showing  this thing that was  noise,  it wasn't a good  match,  but it  certainly  was still uh an indication of the fact that you get	1
uh It's just not a great example because not only isn't it reverberation but it's a noise that we definitely know what to do.	0
So, I mean, it doesn't take deep -	0
a new - bold new methods to get rid of uh five hertz noise, so.	0
uh But. So it was - it was a bad example in  that  way, but it's - it  still  is - it's the  real   thing  that we  did  get out of the  microphone  at distance, so it wasn't	0
it w- it w- wasn't wrong it was inappropriate.  So.	0
Yeah, someone noticed it later pointed it out to me, and I went "oh, man. Why didn't I notice that?"	0
So I think we'll change our - our  picture  on the web, when we're  @@ .	1
One of the things I was - I mean, I was trying to think about what - what's the best	0
way to show the difference an- and I had a couple of thoughts one was,	0
that  spectrogram  that we show	0
is O_ K,  but the thing is	0
the eyes uh and the  the brain behind them are so good at picking out patterns	0
that in first glance you look at them it doesn't seem like it's that bad	0
uh because there's  many  features that are still  preserved.	0
So one thing to do might be to just take a  piece  of the spec- uh of the spectrogram where you can see	0
that  something  looks  different,  an- and blow it up, and have  that  be the part that's - just to show as  well.  You know.	0
i- i-  Some  things are going to be hurt.	0
Another,  I was thinking of was um	1
like uh - like we look at with the recognizer,	0
and look at [MASK] that you get out of there,	1
and the - the uh, um,	0
the reverberation uh  does  make it -  does   change  that. And so maybe - maybe that would be more obvious.	0
W- w- what d- what do you mean?	0
all the recognizers look at frames. So they - they look at -	1
So like one instant in time.	0
Yeah, look at a -	0
So it's, yeah, at  one  point in time or uh twenty - over twenty milliseconds or something,	1
you have [MASK]  That's  what I meant by a slice. Yeah. And	1
You  could  just - you  could  just throw up, you know, uh	0
if you look at -	0
the uh - some [MASK]	0
You know, one from one, one from the  other,  and then, you know, you can look and see how different the numbers are.	0
Right.  Well, that's why I saying either   Well, either [MASK] but -  but I think the thing is you wanna -	0
I don't mean a graph. I mean the actual  numbers.	0
Oh.   That  would be lovely, yeah.	0
Yeah. "See how different these  sequences of numbers are?"	0
Or  I could just add them up and get a different  total.	0
Uh. What else - wh- what's - what  else  is going on?	0
Yeah, at  first  I had a remark why - I am wondering why [MASK] is always so far. I mean we are always meeting at the	0
beginning of the table and	0
Uh. I guess cuz we haven't wanted to  move  it.	0
We - we could -  we could move  us,  and.	0
Uh. Since the last meeting we've - we've tried to put together um  the clean low-pass um downsampling, upsampling, I mean,	1
Uh the new filter that's replacing [MASK]	1
and also  the um delay issue so that -	0
We considered th- the - the delay issue on the - for [MASK] Mmm.	0
So we've put together all  this  and then we have results that are not um	1
very impressive. Well, there is no  real  improvement.	1
But it's not wer- worse and it's better - better latency, right?	1
Well. Actually it's better. It seems better when we look at the mismatched case but  I think we are like - like cheated here by the - th- this problem that	1
uh in some cases when you modify slight - slightly modify the initial condition you end up	1
completely somewhere air- somewhere else in the - in the space,  the parameters. So.	1
Well. The other system are for instance. For Italian is at seventy-eight  percent recognition rate on the mismatch,  and this new system has eighty-nine.	0
I don't think it indicates something, really.	0
I don't - I don't think it means that the new system is more robust or -	1
Well, the test would be if you then tried it on one of the other test sets, if -	0
Right. So this was Italian, right?	0
Yeah. Yeah. It's similar for other  test  sets but I mean	1
So then if you take your changes and then -	0
from this se- seventy-eight um percent recognition rate  system,	1
I could change the transition probabilities for the - [MASK] and  it will end up to eighty-nine also.	1
By using point five instead of point six, point four  as in the - [MASK]	1
Yeah. Yeah I looked at um -  looked at the results when Stephane  did  that and it's - it's really wo- really happens.   I mean th- the only difference is you change the self-loop transition probability by a tenth of a percent  and it causes ten percent difference in the word  error  rate.	1
A  tenth  of a per  cent.	0
Even tenth of a percent?	0
Well, we tried - we tried point one, yeah.	0
I - I'm sorry f- for point - from - You change at point one  and n- not tenth of a percent, one tenth,  alright ?  Um so from point five - so from point six to point  five  and you get ten percent better.	1
And it's -  I think it's what you basically hypothesized in the last meeting  about uh it just being very - and I think you mentioned this in your email too - it's just very um -  you know get stuck in some local minimum and this thing throws you out of it I guess.	1
Well, what's - what are - according to the rules what - what are we supposed to do about the transition probabilities? Are they supposed to be point  five  or point  six?	1
I think you're not allowed to -	1
Yeah. That's supposed to be point six,	1
Point - It's  supposed  to be point six.	0
But changing it to point  five  I think is -  which gives you much better results, but that's  not allowed.	1
But not allowed?  Yeah.  O_K .	0
Yeah, but  even  if you use point  five,  I'm not  sure  it will	1
always give you the  better   results   on other test set or it	1
Right. We only tested it on the - [MASK] right? You said on the  other  cases you didn't notice -	1
on the other  training  set, I mean.	0
I think, yeah. I think the reason is, yeah, I not- I -	0
it was in my mail I think also,	0
is the fact that the mismatch	0
only on the far microphone.	0
Well, in - for [MASK] everything is um using the far microphone training and testing,	0
whereas for the highly mismatched, training is done on the close microphone so	0
