O_K. We seem to be recording.	0
So, sorry about not -	0
not  pre-doing  everything. The lunch went a little later than I was expecting,	0
Chuck was telling too many jokes, or something?	0
Does anybody have an agenda?	0
Well, I'm - I sent a couple of items. They're - they're sort of  practical.  I don't know if you're -	0
I thought  somebody had. Yeah, that's right.	0
if - if that's too  practical  for what we're  focused on.	0
Yeah, we only want th-  useless  things. Yeah.  No, why don't we talk about  practical  things? Sure.	0
I mean, we don't want anything too practical.  Yeah, that would be -	0
Well, um, I can  give you an update on the  transcription effort.	1
Uh, maybe  raise the issue of microphone, uh,  um  procedures	1
with reference to the  cleanliness of the recordings.	1
O_K,  transcription,  uh, microphone issues -	0
And  then  maybe  ask, th- uh,  these  guys. The - we have great - great, uh, p- steps forward in terms of the nonspeech-speech pre-segmenting of the signal.	1
Well, we have  steps  forward.	0
Well, it's a - it's a big improvement.	1
We talk about the -  the results of	0
I have a little bit of [MASK] stuff but  I'm not sure if that's of general interest or not.	0
Yeah, let's - let's see where we are at three-thirty. Um -	0
Since, uh - since I have to leave as usual at three-thirty, can we do the interesting stuff first?	0
Yeah. Th- now you get to tell us what's the interesting part. But - Yeah.	0
Well, uh, I guess the	0
work that's been  done on segmentation would be most - Yeah.	0
I think that would be a good thing to start with.	0
Um, and, um,  the  other  thing, uh, which  I'll  just say very briefly that maybe relates to that a little bit, which is that, um,	0
uh, one of the suggestions that came up in a brief meeting I had the other day when I was in  Spain	0
with, uh, Manolo Pardo and	0
Javier, uh, Ferreiros, who was  here  before,	0
what they had  before  but add in	0
So, in what Javier did before when they were doing, um -	0
h- he was looking for, uh, speaker  change   points.	0
As a simplification, he originally did this only using   silence	0
as, uh, a  putative, uh, speaker  change  point.	0
And, uh, he did not, say, look at points where you were changing broad sp- uh, [MASK] for instance.	0
And for Broadcast News, that was fine.	0
And, um, so one of the things that  they  were pushing in d- in discussing with me is, um,	0
w- why are you spending so much time,	0
uh, on the, uh,  feature  issue,	0
uh, when perhaps if you sort of  deal  with what you were using  before	0
and then just  broadened  it a bit, instead of just ta- using silence as putative change point also - ?	0
So then you've got - you already have the super-structure with Gaussians and H_- you know, simple H_M_Ms and so forth.	0
And you - you might -	0
So there was a - there was a little bit of a - a -	0
a - a difference of  opinion  because I - I thought that it was - it's  interesting  to look at what features are useful.	0
But, uh, on the other hand I saw that the - they had a good point that, uh,	0
if we had something that worked for many cases before, maybe starting from there a little bit - Because  ultimately  we're gonna end up	0
with some s- su- kind of structure  like  that, where you have some kind of simple [MASK] and you're testing the hypothesis that,	0
uh, there is a  change.  So -	0
so anyway, I just -  reporting  that. But, uh, uh -	0
So. Yeah, why don't we do the speech-nonspeech discussion?	0
Do - I - I hear - you - you didn't -	0
Um, so, uh, what we basically did so far was using the mixed file to - to detect s- speech or nonspeech  portions in that.	1
what I did so far is I just used our old [MASK] which	1
And it  was  a system which used only one Gaussian for silence and one Gaussian for speech. And now I added, uh, multi-mixture possibility for -	1
for speech and nonspeech. And I did some	1
training on - on one dialogue, which was transcribed	1
Yeah. We - we did a nons- s- speech-nonspeech transcription. Adam, Dave, and I, we did,	1
for that dialogue and I trained it on that.	0
And I did some pre-segmentations for - for Jane. And I'm not sure how good they are or what - what the transcribers say. They -	1
they can use it or - ?	0
Uh, they - they think it's a terrific improvement. And, um, it real- it just makes a - a world of difference.	1
And, um, y- you also did some- something in  addition  which was, um, for those in which there  was, uh,  quiet  speakers in the mix.	0
Yeah. Uh, yeah. That - that was one - one - one thing,	0
why I added more mixtures for - for the speech. So I saw that there were	1
loud - loudly speaking speakers and quietly speaking speakers. And so I did two mixtures, one for the loud speakers and one for the quiet speakers.	1
And did you  hand-label  who was loud and who was quiet, or did you just - ?	0
I did that for - for five minutes of one dialogue and that was enough to - to train the system. And so it - it adapts, uh, on -	0
What kind of, uh, front-end processing did you do?	0
our old Munich, uh, loudness-based spectrum	1
on mel scale twenty - twenty critical bands and then loudness.	1
And four additional features, which is energy, loudness, modified loudness, and zero crossing rate.	1
So it's twenty-four - twenty-four features.	0
And you also provided me with  several  different versions, which I compared.	0
And so you change  parameters. What - do you wanna say something about the parameters  that you change?	0
the  minimum  length of speech or - and silence portions which you want. And so I did some - some modifications in those parameters, basically changing the minimum -	1
minimum  length for s- for silence	1
to have, er- to have, um - yeah -	0
to have more or less, uh, silence portions in- inserted. So.	1
Right. So this would work well for,	1
uh,  pauses  and  utterance  boundaries and things like that. But for  overlap  I imagine that doesn't work at all, that you'll have plenty of s- sections that are -	1
Mm-hmm, mm-hmm.  That's true. But  it - it saves  so  much time - the - the  transcribers just enormous, enormous savings. Fantastic.	1
Um, just qu- one quickly, uh, still on the features. So	0
you have these twenty-four features. Uh, a lot of  them   are  spectral  features. Is there a - a transformation, uh, like principal components transformation or something? Just -	1
No. W- w- we - originally we did that	1
Yeah. It was I_S two.	0
but we saw, uh, when we used it, uh, f- for our close-talking microphone, which -	0
yeah, for our - for our recognizer in Munich -	1
we saw that w- it's - it's not - it's not so necessary. It - it works as well f-	1
with - with - without, uh, [MASK] or something.	1
O_K. No, I was j-  curious. Yeah, I don't think it's a big deal for this application, but - but - Yeah, it's a -	0
O_K. But then there's  another  thing that also Thilo's involved with, which is, um -	0
O_K, and - and also Da- Dave  Gelbart.  So there's this - this problem	0
