I think for two years we were two months, uh, away from being done.	0
And what was that, Morgan?	0
Uh, the, uh, [MASK]	0
Yeah. We were two - we were -	0
Uh, uh, we went through it - Jim and I went through old emails at one point and - and for two years there was this thing saying, yeah, we're - we're two months away from being done.	0
It was very - very believable schedules, too. I mean, we went through and - with the schedules - and we - Yeah. Oh, yeah. It was  very  true.	0
It was true for two years.	0
So, should we just do the same kind of deal where we  go around and do, uh,	1
status report  kind of things?	1
O_K. And I  guess   when Sunil gets here he can do his last or something.	0
Yeah. So we  probably should wait for him to come before we do his.	0
O_K. That's a good idea.	0
Do you want to start, Morgan? Do you have anything, or - ?	0
Uh, I don't do anything. I -  No, I mean, I - I'm involved in discussions with - with people about what they're doing, but I think they're -	0
since they're here, they can talk about it themselves.	0
O_K. So should I go so that, uh,	0
Yeah. Why don't you go ahead, Barry?	1
you're gonna talk about Aurora stuff, per se? O_K. Um.	0
Well, this past week I've just been, uh, getting down and dirty into writing my - my proposal.	1
Mmm. I just finished a section on, uh - on talking about these intermediate categories that I want to classify,	1
um, as a - as a middle step. And, um, I hope to - hope to get this, um - a full rough draft done by, uh, Monday so I can give it to Morgan.	1
When is your, uh, meeting?	0
Um, my meeting with, uh - ? Oh, oh, you mean the - the quals. Uh, the quals are happening in July twenty-fifth.	0
So, is the idea you're going to do this paper and then you pass it out to everybody ahead of time and - ?	0
Right, right. So, y- you write up a proposal, and give it to people ahead of time, and you have a short presentation.	0
And, um, and then, um - then everybody asks you questions.	0
Yep. So, um. Y- s-	0
I was just gonna ask, do you want to say any - a little bit about it, or - ?	0
Oh. Uh, a little bit about - ?	0
Wh- what you're - what you're gonna - You said - you were talking about the, uh, particular features that you were looking at, or -	0
Oh, the - the - Right. Well, I was, um,	0
I think one of the perplexing problems is, um,	0
for a while I was thinking that I  had  to come up with a  complete  set of intermediate features - in- intermediate categories to - to classify right away.	0
But what I'm thinking now is, I would start with - with a  reasonable  set. Something - something like, um, um -	0
like, uh, re- regular [MASK] just to - just to start off that way.	0
And do some phone recognition. Um, build a system that, uh, classifies these, um - these feat- uh, these intermediate categories using, uh, [MASK]	0
Combine them and do phon- [MASK]	0
Look at - then I would look at the  errors  produced in the phoneme recognition and say, O_K, well, I could probably reduce the errors if I included this extra feature or this extra intermediate category.	0
That would - that would reduce  certain  confusions over other confusions.	0
And then - and then  reiterate.	0
Um, build the intermediate classifiers. Uh, do [MASK] recognition. Look at the errors. And then  postulate  new - or  remove,  um, intermediate categories. And then do it again.	0
So you're gonna use [MASK]	0
Um, for that - for that part of the - the process, yeah, I would use [MASK]	0
after - after, uh, um, doing [MASK] Right? Um, that's -	0
that's, um - that's just the ph- the phone recognition task.	0
Uh, I wanted to take a look at, um, things that I could model  within  word.	0
So, I would mov- I would then shift the focus to, um, something like Schw- Switchboard,	0
uh, where I'd - I would be able to, um - to model, um, intermediate categories that span  across  phonemes, not just within the phonemes, themselves,	0
um, and then do the same process  there,  um, on - on a large vocabulary task like Switchboard.	0
Uh, and for that -	0
for that part I would - I'd use the S_R_I recognizer since it's already set up for - for Switchboard. And I'd run some - some sort of [MASK] processing with, uh, my intermediate classifiers.	0
Oh. So that's why you were interested in getting your own features into the S_R_I files.	0
Yeah. That's why I - I was asking about that. Yeah.	0
I guess that's - that's it. Any - any questions?	0
Sounds good. So you just have a few more weeks, huh?	0
Um, yeah. A few more.	0
It's about a month from now?	0
It's a - it's a month and - and a week.	0
So, uh, you want to go next, Dave? And we'll do -	1
Oh. O_K, sure. So, um, last week I finally got results from the S_R_I system about this [MASK] approach.	1
And, um, we - we got an improvement, uh, in word error rate, training on [MASK] data set and testing on Meeting Recorder digits of, um,	1
six percent to four point five percent, um, on the n-	1
on the far-mike data  using [MASK] but, um, the near-mike performance worsened, um, from one point two percent to two point four percent.	1
wh- why would that be, um,	1
considering that we actually got an improvement in near-mike performance using [MASK] And so,	1
uh, with some input from, uh, Andreas, I have a theory in two parts. Um,	1
first of all [MASK] - sorry, S_R- the S_R_I system is doing	1
This mean subtraction approach will do a kind of channel  normalization and so that might have given [MASK] use of it a boost that wouldn't have been applied in the S_R_I case.	0
And also, um, the - Andreas pointed out the S_R_I system is using more parameters. It's got finer-grained acoustic models.	1
So those finer-grained acoustic models could be more sensitive to the artifacts  in the re-synthesized audio.	1
And me and Barry were listening to the re-synthesized audio and sometimes it seems like you get of a bit of an  echo  of speech	0
in the background. And so that seems like it could be difficult for training, cuz you could have  different phones  lined up with a different foreground phone,	0
depending on  the timing of the echo. So, um,	0
I'm gonna try training on a  larger  data set, and then, eh, the system will have seen more examples o- of these artifacts and hopefully will be more robust to them.	0
So I'm planning to use the Macrophone	0
set of, um, read speech, and, um - Hmm.	0
I had another thought just now, which is, uh, remember we were talking before about -	0
we were talking in our meeting about, uh, this stuff that -	0
some of the other stuff that Avendano did, where they were,	0
um, getting rid of low-energy  sections?	0
Um, uh, if you -	0
if you did [MASK] as Hirsch did in  late eighties to reduce some of the effects of reverberation,	0
uh, uh, Avendano and Hermansky were arguing that,	0
uh, perhaps one of the reasons for that working was ma- may not have even been the  filtering  so much but the fact that when you filter a -	0
[MASK] you get some negative values,	0
and you gotta figure out what to do with them if  you're   gonna continue treating this as [MASK]	0
So, what - what Hirsch did was, uh, set them to zero - set the negative values to zero.	0
So if you imagine a - a waveform that's all positive,	0
which is the time trajectory of energy,	0
um, and, uh, shifting it downwards,	0
and then getting rid of the negative parts,	0
that's essentially throwing away the low-energy things.	0
And it's the low-energy parts of the speech	0
where the reverberation is most audible. You know, you have the reverberation from higher-energy things showing up in -	0
So in this case you have some artificially imposed  reverberation-like thing. I mean, you're getting rid of	0
some of the  other  effects of reverberation,	0
but because you have these [MASK]	0
you're getting these funny things coming in, uh, at n-	0
And, um, what if you did - ?	0
I mean, there's nothing to say that the - the processing for this re-synthesis has to be restricted	0
to trying to get it back to	0
the original, according to some equation. I mean, you also	0
could, uh, just try to make it nicer.	0
And one of the things you could do is, you could do some sort of [MASK] -like thing and you actually  could	0
take very low-energy sections and set them to some - some, uh, very low or - or near zero  value.	0
I mean, uh, I'm just saying  if  in fact it turns out that - that these echoes that you're hearing	0
or pre-echoes, whichever they are - are - are,	0
uh, part of what's causing the problem, you actually could get rid of them.	0
I mean, you do it in a pretty conservative way so that if you made a mistake you were more likely to  keep in an echo than to throw out speech.	0
Um, what is the reverberation time  like   there ?	0
In thi- in this room? Uh -	0
On, uh, the - the one what - the s- in the speech that you are - you are using like?	0
Y- Yeah. I - I - I - I don't know.	0
It's, uh - Oh, this room? O_K.	0
It's - it's this room. So -	0
so it's - these are just microphone -	0
this micro- close microphone and a distant microphone, he's doing these different tests on.	0
Uh, we should do a measurement in here. I g- think we never have. I think it's - I would guess, uh,	0
point seven, point eight seconds f- uh, [MASK] - something like that?	0
But it's - you know, it's this room.	0
But the other thing is, he's putting in - w- I was using the word "reverberation" in two ways. He's also putting in,	0
he's taking  out  some reverberation, but he's putting  in  something, because he has  averages over multiple windows stretching out to twelve seconds,	0
which are then being subtracted from the speech. And since,	0
