I think that's recording now.	0
I'm talking on mike  two.	0
Mike number  two,  I'm talking right  now  on?	0
Is that channel  one  or channel  zero?	0
Let me make sure .	0
There's only one [MASK].	0
which is [MASK]	0
O_K, So we're  not  going to do that. O_K.	0
Unfortunately the mikes are   you know  -	0
This - this has the disadvantage of needing to put the numbers on the mikes.	0
Consistently not equal to the numbers - numbers on the channels.	0
Wh- that's why I wanted to write it  down,	0
Dan just  doesn't  want to do that.	0
Well, you can write it down.	0
I mean   Write down whatever you like.	0
Let us know when you're done, though	0
cuz we want to start the meeting.	0
Now, how do you do the mike?	0
O_K, now, that means - if  I'm  going to be standing in  there  looking,	0
I keep getting it in my nose.	0
You can do whatever - any way you like.	0
then someone  else  has to write them  down.	0
The  weird  thing is that	0
um it means that it	0
varies when you move your head around but -	0
I think it's probably the better solution.	0
Let's not try  to do anything too  easy.	0
I  like this, this is  much  more comfortable.	0
I could have it more at the  midline.	0
Boy!  It's  very    adjustable  now.	0
Do we have the numbers?	0
the- the sheets, that we did from last time? so we can do them again?	0
So we can do them again? Yeah.	0
They're  in the folder right there.	0
May I pass the folder to Dan?	0
So,  Jane,  can you  talk  into your  mike?  You said it's mike  four?	1
I'm mike - I'm on mike four.	1
and it's a very nice microphone,	0
I'm  glad  you  like  it.	0
I like it very much.	0
Eric,  what  mike  are you?	1
I'm on channel one -	0
Mike  one, channel  zero,  probably.	0
Looks like it. S- talk again?	0
It's moving around as I move my head	0
So that's just the way it goes. That's life.	0
That's just what it does.	0
You didn't get the s- head restraint with your system?	0
my mike uh distance from my	0
Um, can you  do taps on [MASK]?	0
[MASK]  And you have to actually check what the nu-	0
[MASK] or -  or  not  [MASK]	0
[MASK] or -  or  not  [MASK]	0
Because  this  is P_Z_M number  three.	0
Let's list them in order.	0
P_Z_M number three was the furthest away.	0
This is the next one in, which is P_Z_M number four,	0
What- Can you - can you see  other  stuff happening?	0
This is P_Z_M number  four.	0
And this is [MASK] one.	0
which is closest to the machine room.	0
Should I draw a map?	0
This is uh one side of [MASK], I guess.	0
We could actually  give  these sides  names,  right?	0
This would be  left,   wouldn't  it.	0
I know,  but I'm just   asking.	0
He's labeling - he's labeling right now.	0
This is - this is  [MASK]   left.	0
And this is  [MASK]   right.	0
Because it depends which one of these	0
Did  we  just  record  all that? Should we  start  it  over?	0
Well, we're w- we're  so  ahead of the game now, cuz we've got	1
We have what? What do we have?	0
And so it's only recording  sixteen kilohertz data, and we've got -	1
We're not select- We're not recording the empty channels.	1
The ones that  aren't  filled out are the  ones  you want to  hand  out.	1
What about the ones that we  didn't   record?	1
No, I was looking for the ones -	0
I  threw  the  ones    out,  that we already	0
