I almost forgot  about the meeting.	0
I woke up twenty minutes ago, thinking,	0
It's great how the br-  brain  sort of  does  that.	0
So the news for me is A_, my	0
I'll be off to Sicily and Germany	0
for a couple, three days.	0
Now what are y- what are you doing there? I forgot?	0
O_K, I'm flying to Sicily basically to drop off Simon	0
there with his grandparents. And then I'm flying to Germany t- to go to [MASK] which is	0
the meeting of all the module-responsible people in [MASK]	0
And then I'm also going up to [MASK]	0
for a day, and then I'm going to	0
meet the  very  big boss, Wolfgang Walster,	0
in Saarbruecken and the   System   system integration people in Kaiserslautern	0
and then I'm flying back via Sicily	0
come back here on the fourth of July.	0
What a great time to be coming back to the U_S_-of-A_.	0
You'll see maybe - see the fireworks from your plane coming in.	0
And I'm sure all the - the people at the airport will be  happy  to work on that day.	0
You'll get even better service than usual.	0
Wait, aren't you flying on Lufthansa though?	0
Oh. Well then the - you know, it's not a big deal.	0
Once you  get  to the United States it'll be a problem, but	0
that's  that  bit of news, and the  other  bit of news is we had - you know, uh, I was visited by my	1
who A_, did like what we did -	0
what we're doing here, and B_,	1
is planning to come here either three weeks in July or three weeks in  August,	1
And we sat around and we talked and he came up - we came up - with a	1
And that's what I'm gonna lay on you now.	0
And um, maybe it might be ultimately the most interesting thing for  Eva	0
been known to complain about the fact that the stuff we do here is not weird enough.	0
So this is so weird it should even	0
that we have a system that does all that understanding	1
that we want it to do	1
to make that system  produce	1
So if you have the knowledge of how to interpret "where is X_?"	1
situational, user, [MASK]	1
you should also be able to make that same system  ask	1
in a sper- certain way,	0
So in- instead of just being able to	0
might  be able just to	0
give it an intention, and make it produce an utterance.	0
A_I they generally do the	0
take in, and then they also do the generation phase, like  Nancy's  thing.	0
you  remember , in the - the hand	0
thing in one-eighty-two, like not only was it able to recognize but it was also to generate based upon situations. You mean  that  sort of thing?	0
And once you've  done  that	0
what we can do is have the system ask	0
and enter a dialogue with itself. So the - the ba- basic - the same idea as having two chess computers play against each other.	0
Except this smacks a little bit more of a schizophrenic computer than A_I.	0
Yeah you c- if you want, you can have two parallel  machines	0
What  would that  give  us? Would  A_  be something completely weird and strange,	0
if you look at all the factors,	0
let's say, in wheelchairs under - you know, in - under all conditions, you know,	0
when they say "X_", and there  is  a ride at the goal, and the parking is  good,	0
we can  never  collect enough data.	0
It's - it's - it's not possible.	0
But maybe one could do some learning.	1
If you get the system to speak to itself,	1
and you may be able to	1
more robust, maybe learn new things.	0
no  end  of  potential  things one could get  out  of it,	0
And he would like to actually  work  on that	0
Well then, he  probably  should be coming back a  year   from now.	0
See the - the  generation  bit, making the system generate -  generate  something,	0
is - shouldn't be  too  hard.	0
Well, once the system  understands  things.	0
I just don't think -	0
I think we're probably a year away from getting the system to  understand  things.	0
Well, if we can get it to understand  one  thing, like our "where is"	0
we can also, maybe, e- make it  say,  or  ask	0
Mmm, I don't know. e- I'm sort of - have the impression that getting it to say the right thing in the right circumstances is much more difficult than	1
getting it to understand something given the circumstances and so on, you know, I mean just cuz it's sort of harder to	1
speak correctly in a foreign language, rather than	0
learning to  understand  it. Right? I mean	1
just the fact that we'll get - The point is that getting it to  understand  one construction doesn't mean that it will n- always know exactly when it's correct to  use  that construction.  Right?	1
It's - it's uh -	0
Well, I've - I've done generation and language production research for fo- four - four and a half years. And so it's - it's - you're right, it's not the  same  as the understanding.	1
It's in some ways easier and some ways harder.  nuh?  But, um,	0
fun to look  at  it, or  into  that question.	0
It's a  pretty  strange idea. And so that's - that's - But -	0
The basic idea I guess would be to give - allow the system to have intentions, basically?	1
Cuz that's basically what needs to be added to the  system  for it.	0
eee, I think even - think even -	0
What it - would be the - the prior intention.	0
So let's uh - uh, let's say we have this -	0
Well we'd have to  seed   that,  I mean.	0
No. Let's - we have to - we have some - some  top-down   processing, given certain setting.	0
O_K, now we change  nothing,  and just say  ask  something.	0
It wouldn't know  what  to ask. I mean.	0
Unless it was in a  situation.  We'd have to set up a situation where,	0
it didn't know where something was and it wanted to  go  there.	0
Which means that we'd need to set up an  intention  inside of the  system.	0
Which is basically, "I don't know where something is and I need to  go  there".	0
Ooh, do we  really  need to  do  that?	0
Well,  no  I guess  not.  Excel-	0
It's - i- I  know  it's - it's  strange,  but	0
look at our [MASK] If we  don't   have  -	1
Let's assume we  don't  have any  input	1
So there's also  nothing  we could query [MASK] but we have a certain user setting.	1
If you just ask, what is the likelihood of that person wanting to  enter  some - something, it'll  give  you an  answer.	1
Right? That's just how they  are.	0
And so,  @@   whatever  that  is,  it's the generic default intention.	1
That it would find  out.  Which is,	1
wanting to know where something is, maybe nnn - and wanting -	0
I don't know  what  it's gonna be, but there's gonna be  something  that	0
Well you're not gonna - are you gonna get a  variety  of intentions out of that then? I mean, you're just talking about like given  this   user,	0
what's the th- what is it - what is that user most likely to want to do?	0
And, have it talk about -	0
Well you can observe some user and  context  stuff and ask, what's the	1
[MASK]	1
You could even say, "let's take  [MASK] let's observe  nothing ", and query	0
It- it's gonna tell us  something.	0
assign  values  to all the nodes. Yes.	1
Yes. And come up with	0
__JARGON__posterior probabilities for all the values of the  decision  nodes.__JARGON__	0
Which, if we have an algorithm that filters out whatever the - the best or the most consistent	0
And that is exactly what would  happen  if we ask it to  produce  an utterance, it would be b- based on that extension,   ex nihilo,   which we don't know what it  is,  but it's  there.	0
So we wouldn't even have to - t- to  kick  start it by  giving  it a certain intention or	0
observing  anything on [MASK]	0
maybe that would lead to "what is the castle?", or "what is  that  whatever".	0
I  guess  what I'm  afraid  of is if we don't,	0
you know, set up a  situation,	0
we'll just get a bunch of garbage out, like	0
