Let's see. Test?	0
Test? Yeah. O_K.	0
Channel one.	0
Hello?	0
Hello?	0
Test.	0
I was saying Hynek'll be here next week, uh, Wednesday through Friday -	1
uh, through Saturday, and, um,	1
I  won't  be here Thursday and Friday. But my suggestion is that, uh,	1
at least for  this  meeting, people should go ahead, uh, cuz Hynek will be here, and,	1
you know, we don't have any Czech accent yet, uh,  as far as I know, so -	0
O_K.	0
There we go.	0
Um.	0
So other than reading digits, what's our agenda?	0
I don't really have, uh, anything new.	1
Been working on  Meeting Recorder stuff. So.	1
O_K.	0
Um.	1
Do you think that would be the case for next week also? Or is - is, uh - ? What's your	1
projection	1
on - ?	1
Um.	0
Cuz the one thing - the one thing that seems to me we really should try,	1
if you  hadn't  tried it before, because it hadn't occurred to me - it was sort of an obvious thing -	1
is, um,	1
adjusting the, uh, sca- the scaling and, uh, insertion penalty sorta stuff.	1
I did play with that, actually, a little bit.	1
Um. What happens is, uh,  when you get to the noisy stuff, you start getting lots of insertions.	1
Right.	0
And, um,	0
so I've tried playing around a little bit with, um,	1
the insertion penalties and things like that.	1
Yeah.	0
Um.	0
I mean, it - it didn't make a whole lot of difference. Like for the well-matched case, it seemed	1
like it was pretty good.	1
Um.  I could do more playing with that, though.	1
And, uh -	0
and see.	0
But you were looking at mel cepstrum.	1
Yes.	0
Right.	0
Oh, you're talking about for th-  for our features.	1
@@	0
Right. So, I mean, i- it- it's not the direction that you were working with that we were saying	1
what's the - uh, what's the best you can do with - with mel cepstrum.	1
Mmm.	0
But,	0
they raised a very valid point,	0
which, I guess - So, to first order - I mean, you have other things you were gonna do,	0
but to first order, I would say that the conclusion is	0
that if you, um,	0
do, uh, some monkeying around with, uh, the exact	0
H_T_K training	0
and  @@   with, uh, you know, how many states and so forth,	0
that it - it doesn't  particularly  improve the performance. In other words,	0
that even though it  sounds  pretty dumb,	0
just applying the same number of states to everything, more or less, no matter what language, isn't so bad.	0
Right?	0
And I guess you hadn't gotten to all the experiments you wanted to do with number of Gaussians,	0
Right.	0
but, um,	0
let's just - If we had to - if we had to	0
draw a conclusion on the information we have so far, we'd say something like that. Right?	0
Mm-hmm.	0
Uh, so the next question to ask, which is I think the one that - that - that Andreas was dre- addressing himself to in the lunch meeting,	1
is,	1
um,	1
we're not supposed to adjust the back-end,	1
but  anybody using the system would.	1
Yeah.	0
So,	0
if  you were just adjusting the back-end,	1
how much better would you do, uh, in noise?	1
Uh, because	1
the language scaling and insertion penalties and so forth are probably set to be about right for mel cepstrum.	1
Mm-hmm.	0
But,	1
um,	1
they're probably not at  all  set right	1
for these things, particularly these things that look over, uh, larger time windows, in one way or another with - with L_D_A and K_L_T and neural nets and	1
all these things.	0
In the fa- past we've always found that we had to increase the insertion penalty to - to correspond to such things.	0
So,	0
I think that's, uh,  @@   that's kind of a first-order thing that - that we should try.	0
So for th-	0
so the experiment is to, um,	1
run  our  front-end like normal, with the default, uh,	1
insertion penalties and so forth,	1
and then	1
tweak that a little bit and see how much of a difference it makes	1
So by "our front-end" I mean take, you know, the Aurora-two s- take some version that Stephane has that is,	1
if we were -	0
Mm-hmm.	0
you know, our current  best  version of something.	1
Um.	0
I mean,  y-  don't wanna do this over a hundred different things that they've tried but, you know, for	0
some version that you say is a good one. You know?  Um.	0
How -	1
how much,	1
uh, does it improve if you actually adjust  that?	1
O_K.	0
But it is interesting. You say you - you have for the noisy - How about for the - for the mismatched or - or - or - or the - or the medium	0
mismatched conditions? Have you - ?	1
When you adjusted those numbers for mel cepstrum, did it - ?	1
Uh, I - I don't remember off the top of my head.	1
Um.	0
Yeah. I didn't even write  them   down.	1
I - I - I don't remember. I would need to - Well, I did write down,	0
um -	0
So, when I was doing - I just wrote down some numbers for the well-matched case.	0
Yeah.	0
Um.	0
Looking at the - I wrote down what the deletions, substitutions, and insertions were,	1
uh,	1
for different numbers of states per phone.	1
Yeah.	0
Um, but, uh, that - that's all I wrote down.	1
O_K.	0
So. I - I would - Yeah. I would need to do that.	1
O_K. So -	0
I can do that for next week.	1
Yeah.	0
And, um -	0
Yeah. Also, eh, eh, sometimes if you run behind on some of these things, maybe we can get someone else to do it and you can supervise or something. But -	1
O_K.	0
but I think it would be - it'd be good to know that.	1
I just need to get, um,	0
front-end, uh, stuff from you or you point me to some files  that you've already calculated.	0
Hmm.	0
Yeah.	0
Alright.	0
O_K.	0
Uh.	0
I probably will have time to do that and	0
time to play a little bit with the silence	0
Mm-hmm.	0
model.	1
So maybe I can have that for next week when Hynek's here.	1
Yeah.	0
Mm-hmm.	0
Yeah. Cuz, I mean, the - the other -	0
That, in fact, might have been	0
part of what, uh, the difference was -	0
at least part of it that - that we were seeing. Remember we were seeing the S_R_I system was so much better than the tandem system.	0
Hmm.	0
Part of it might just be that the S_R_I system, they - they - they always adjust	0
these things to be sort of optimized, and -	0
Is there - ?	0
I wonder if there's anything that we could do  to the  front-end	1
that would affect the insertion -	1
Yes. I think you can.	0
What could you do?	0
Well, um -	0
uh,	0
part of what's going on,	1
um, is the, uh, the range	1
of values.	1
So, if you have something that has a much smaller range or a much larger range,	1
Oh.	0
and taking the appropriate root.	1
Mm-hmm.	0
You know? If something is kind of like the equivalent of a bunch of probabilities multiplied together,	1
you can take a root of some sort. If it's like seven probabilities together, you can take the seventh root of it or something, or if it's in the log domain, divide it by seven.	1
Mm-hmm.	0
But -	0
but,	0
um,	0
that has a similar effect	0
because it changes the scale	1
of the numbers - of the  differences  between different candidates from the acoustic model	1
Oh, right. So that w- Right. So, in effect,	1
as opposed to what's coming from the language model.	1
that's	1
changing the  value  of your insertion penalty.	1
Yeah. I mean, it's more directly like the - the language scaling or the, uh - the model scaling or acoustic scaling,	1
That's interesting.	0
but you know that those things have kind of a similar effect to the insertion penalty anyway. They're a slightly different way of -	0
Mm-hmm.	0
Right.	0
of handling it. So, um -	0
So if we know what the insertion penalty is, then we can get an idea	1
about what range  our  number should be in, so that they  match with that.	1
I think so. Yeah.	0
Yeah. So that's why I think	0
that's another reason other than curiosity as to why i- it would in fact	0
be kinda neat to find out if we're way off.	0
Mm-hmm.	0
I mean, the other thing is, are- aren't we seeing - ? Y- y- I'm sure you've already looked at this bu- in these noisy cases, are - ? We are seeing lots of insertions. Right? The insertion number is quite high?	0
@@   I know the V_A_D takes pre- care of  part  of that, but -	0
Yeah.	0
Yeah.	0
