-  headphones  that aren't so uncomfortable.	0
I think Well, this should be off the record, but I think -	0
We're not recording yet, are we?	0
Well, I don't think No.	0
No, uh, that that wasn't recorded.	0
Um, I don't think they're designed to be over your ears.	0
Yeah, I know. It just it really hurts. It gives you a headache, like if you -	0
But I definitely  haven't figured it out.	0
I guess I have to d- stop doing this sigh of contentment, you know, after sipping cappuccino or something.   I was just noticing a big s-	0
Yeah, with the We kno- I know.  We know exactly how much you have left in your cup.	0
So are we recording now?  Is this -	0
Oh! We're we're we're live. O_K.	0
what were we gonna talk about again? So we said we said data collection, which we're doing.	0
Were we gonna do digits?	0
O_K. Do we do th- do you go around the room  and do names or anything?	0
usually we've done that and also we've s- done digits as well, but I forgot to print any out. So. Besides with this big a group,	0
it would take too much time.	0
No.  I- it'd be even  better  with this big -	0
You can write  them   on the board, if you want.	0
Yeah, but it takes too much time.	0
Mari? Y- I think your your your thing  may be pointing in a funny direction.	0
Sort of it's it helps if it points sort of upwards.	0
Sort of it you know. Yeah.	0
So that thing the little th-  that  part should be pointing upwards.  That's  it. Yeah.	0
Otherwise you just get a heartbeats.	0
Yeah. It's kind of -	0
Oh, yeah, the element, yeah, n- should be	0
as close to you your	0
That's good. That kind of thing is good.	0
Yeah. Oh, yeah. It's a -	0
Alright. So what we had  was that we were gonna talk about data collection,	1
and, um, uh, you you put up there data format,	0
and other tasks during data collection,	1
So, I think the goal the goal was	0
what can we do how can you do the data collection differently to get -	0
what can you add to it to get, um,	1
some information that would be helpful for the user-interface design? Like -	1
Especially for querying. So, getting people to do queries afterwards, getting people to do summaries afterwards.	0
Well, one thing that came up in the morning in the morning was the, um,	0
i- uh, if he I, um -	0
if he has s- I I don't remember, Mister Lan- Doctor Landry? La- Landay?	0
So he has, um, these, uh, um, tsk   note-taking  things,	0
then that would sort of be a summary which you wouldn't have to solicit.	0
y- if if we were able to -	0
actually take notes as a  summary  as opposed to n- take notes	0
in the sense of taking advantage of the  time-stamps.  So action item or	0
uh, reminder to send this to so-and-so, blah-blah-blah.	0
So that wouldn't be a  summary.  That would just be that would b- relate to the  query  side.	0
But if we  had  the CrossPads, we could ask people, you know, if if something comes up	1
write it down and mark it    somehow,  you know.	1
Right. I mean, we because you'd have several people with these pads, you could collect different things.	1
I mean, cuz  I  tend to take notes which are summaries. And so, you know -	0
I mean, the down-side to that is that he sort of indicated that the,	1
uh, quality of  the handwriting recognition was quite poor.	1
I don't think there'd be so many that you couldn't	0
have someone clean it up	0
Yeah. We also could come up with some code for	0
things that people want to do so that for  frequent  things.	0
And the other things, people can write whatever they want. I mean, it's to some extent,	0
uh, for his benefit. So,	0
if that you know, if if we just keep it simple then maybe it's still useful.	0
I just realized we skipped the part that we were saying we were gonna do at the front where we each said who we were.	0
Right. I thought you did that	0
on purpose. But anyway, shall we do the roll call?	0
No, not a-  No, I just My mind went elsewhere. So,	0
where am I?  I'm on channel three.	0
And I'm Adam Janin on channel A_.	0
I'm Jane Edwards, I think on channel B_.	0
Should we have used pseudo-names?	0
Should we do it a second time with pseudo- No.  No.	0
I'm Rocky Raccoon  on channel -	0
And, uh, do you want to do the P_D_As and the  P_Z_Ms?	0
Let me, uh, turn that off.	0
P_Z_M nearest, nearest,  next  nearest.	0
Furthest. P_D_M-right, P_Z_A-right P_D_A-right,  P_D_A-left.	0
