Alright, so I'm- I should read all of these numbers?	0
O_K.	0
Piece of paper? I could borrow?	0
Oh yeah.	0
O_K, so uh i- um	0
I don't know whether Ami's coming or not um	0
Nancy	0
but I think we oughta just get started.	0
is uh-	0
Nancy's still stick?	0
currently in Berkeley	0
but not here?	0
Don't know.	0
O_K.	0
Anyway	0
Oh, so there you go.	0
Anyway, so my idea f- for today and we can uh	0
decide that that isn't the right thing to do	0
was to at - spend at least part of the time	0
trying to	0
eh build the influence links, you know	0
which sets of things are	0
uh relevant	0
to which decisions	0
and actually I had	0
uh specific s-  suggestion   to start first with the path ones.	0
The database ones being	0
in some sense less interesting to us although probably have to be done	0
and so to do that	0
so there's - and the idea was we were gonna do two things	0
Is your mike on?	0
Oops.	0
Ah.	0
Oh right, well.	0
That's funny.	0
Yeah. We were gonna do two things	1
one of which is	1
just lay out the	1
influence structure of what we think influences what	1
and then as a uh separate but related task	0
uh particularly Bhaskara and I were going to	0
try to decide	0
what kinds of belief nodes are needed in order to	0
um	0
do what we - what we need to do. Once	0
so but du- we should sort of have all of the uh	1
basic design of what influences what	1
done before we decide exactly how to compute it.	1
So I didn't - did you get a chance to look at all - yet?	0
Yeah, I looked at some of that stuff.	0
Great. O_K so let's	0
start with the	0
uh belief-nets, the general influence stuff and then we'll - then we'll also	0
at some point break and talk about the techy stuff.	0
Well I think one could go	0
there's	0
I think we can di- discuss everything.	0
First of all this I added, I	0
knew from	0
sort of basically this has to be there right? Um	0
Oh are you gonna go there or not? Yeah, so one i-	0
Given - given uh uh not transverse the castle, the decision is does the person want to go there or is it just	0
Right, true. Does have to be there.	0
And	0
And I'm sure we'll find more as we go that	0
Hmm?	0
So Go-there in the first place or not is definitely	1
uh one of the basic ones. We can start	1
with that.	0
Interesting effect.	0
Um	0
Is this	0
basically true or false	0
or maybe	0
we'll get	0
Well -	0
Which one?	0
what?	0
"Go there".	0
m- right. Here we	0
so	0
there is this question about	0
we actually get just probabilities, right for each down here.	0
Yeah.	0
When we're - yeah when we're done.	0
Hmm.	0
So - so  @@	0
the - the reason it might not be true or false	0
is that we did have this idea of when	0
so it's, you know	0
uh current  @@  and so forth and so on or not at all, right?	0
Mm-hmm.	0
And so that a decision would be	0
do we want	0
that	0
so you could - two different things you could do, you could have	1
all those values for Go-there or you could have Go-there be binary and given that you're going there	1
When.	0
when.	1
How.	0
Yeah and so  forth .	0
Why, yeah.	0
So I'll let	0
we'll see.	0
Hmm?	0
I mean it seems that you could	0
um	0
uh it seems that those things would be logically independent like you would wanna have them	0
separate or binary, Go-there and then the - the possibilities of how to go there because -	0
O_K, that's - let's start that way.	0
because, you know it might be easy to figure out that this person is going to need more film eventually from their utterance but	0
it's much more complex to query	0
Hmm.	0
when would be the most appropriate time.	0
Hmm.	0
O_K.	0
And so I've tried to come up with some initial	0
things one could observe so who is the user?	0
Everything that has user comes from the user model everything that has situation comes from the situation model-A_.	1
We should be	0
be clear.	0
But when it comes to sort of writing down when you - when you do these things is it here?	0
You sort of	0
have to a- write the values this can take.	0
Right.	0
And here I was really	0
uh in some	0
s- sometimes I was really sort of standing in front of a wall feeling very stupid because	0
um - this case it's pretty simple, but as we will see the other ones	0
um	0
for example if it's a running budget	0
so what are the discrete values of a running budget?	0
So maybe my understanding there is too impoverished.	0
Hmm.	0
No uh	0
How can I write here that this is something, a number that cr- keeps on changing?	0
But O_K.	0
Thus is understandable?	0
Yes.	0
Think so.	0
So here for example.	0
You've s- have you seen this before at all Keith, these belief-net things?	0
Uh, no, but I think I'm following it.	0
So here is the - the - we had that the user's budget may influence	1
So far.	0
the outcome of decisions.	1
Yeah.	0
Hmm.	0
There we wanted to keep sort of a running total of	0
things.	0
Is this like a number that represents how much money they have left to spend?	0
O_K, h- well I mean how is it different from user finance?	0
Um the finance is sort of here thought of as - as the financial policy a person	1
carries out in his life, he - is he cheap, average, or spendy?	1
Alright.	0
And um I didn't come uh maybe a user	0
I don't know, I didn't want to write greediness, but	0
Yeah.	0
Hmm.	0
Welcome.	0
Or cheapness.	0
Welcome.	0
User thrift.	0
Yeah.	0
Thrift, that's good.	0
Great.	0
There it is.	0
Yeah. So Keith	0
w- what's behind this is actually a program that will	0
once you fill all this in actually s- solve your belief-nets for you and stuff. So this is not just a display, this is actually a GUI to	1
Mm-hmm.	0
a simulator that will	1
if we tell it all the right things we'll	1
O_K.	0
wind up with a functioning belief-net at the other end.	1
O_K.	0
And it's so simple even I can use it.	0
Wow, that is simple.	0
O_K, so here was O_K, I can think of uh	0
people being cheap, average, or spendy or we can even have a - a finer scale moderately cheap, doesn't matter.	0
Doesn't matter.	0
Agree there	0
but here	0
um	0
I wasn't sure what to write in.	0
Let's -	0
go ahead.	0
Well, I mean	0
you've written in - you've written in what uh seems to be required like what else is - is	0
do you want?	0
If that's permissible then I'm happy.	0
Well yeah. So here's - here's what's permissible	0
is that	0
you can arrange	0
so that the um	0
the value of that	0
is gonna have to be updated and n- it's not a belief update, right? It's - you took some actions, you spent money and stuff, so the update of that	1
is gonna have to be essentially external to the belief-net.	0
Yeah.	0
Right?	0
And then what you're going to need	0
is uh for	0
the things that it influences. Well let's - first of all let's see if it does influence anything.	0
And if it does influence anything	1
then you're gonna need something that converts from	1
the - the number here to something that's relevant to the decision there.	1
So it could be ra- they create different ranges that are relevant for different decisions or	0
whatever - but for the moment this is just	0
a node that is conditioned externally	0
and might influence	0
various things.	0
Hmm.	0
Yeah - this is where	0
um O_K anyways	0
let's	0
forget it.	0
Well that's fine.	0
Well anyway, go ahead.	0
O_K, and so	0
this, oh	0
that	0
The other thing is that um every time that's updated beliefs will have to be propagated but then the question is	1
do you - do we wanna propagate beliefs every single time it's updated or only when we need to?	1
Yeah, that's a good question.	0
And uh	0
does it have a lazy mode?	0
I don't remember.	0
Uh	0
Well, I mean, in Srini's thing there was this thing - there was this um	0
Oh right.	0
option like  proper  inferences which suggests that uh	0
Yeah.	0
S- probably does.	0
doesn't happen, automatically.	0
Yeah	0
someone has to track that down, but I - but uh	0
I just accidentally	0
And - and - and I think - actually uh	0
Oops.	0
one of the we- w- items for the uh	0
user	0
home base	0
uh should be uh	0
essentially non-local.	0
I- they're only there for the day and they don't have a place that they're staying.	0
Well	0
Oh just uh accidentally erased this, I - I just had values here such as uh	0
um is he s- we had	0
in our list we had "Is he staying in our hotel?", "Is he staying with friends?", and so forth  uh	0
Yeah.	0
so we're	0
O_K.	0
So	0
it's clear where w- w- w- where we are right now.	0
So my suggestion is we just pick	0
uh	0
Something down here?	0
one, you know one uh particular one of the uh	0
well let's do the first - first one let's do the one	0
that we	0
sort of already think we did so w- that was the - of the endpoint?	1
Mm-hmm.	0
And um	0
Oops.	0
Is	0
hmm	0
Ah, O_K.	0
So it's true or false?	0
No no no, E_V_A.	0
No, that's - that's a  @@	0
Missed that one.	0
So	0
What's the difference between mode	0
I thought mode, yeah.	0
and endpoint?	0
Um mode was um	0
although that	0
Well, that's  @@	0
Mode of transportation?	0
Yeah.	0
O_K.	0
Also true or false.	0
Mm-hmm.	0
No, he has- he hasn't filled them in yet, is what's true.	0
Yeah, O_K.	0
Did I or didn't I?	0
Ah.	0
Probably nothing done yet, oh I just did it on the upper ones, O_K.	0
Makes sense.	0
O_K, so this was E_V_A.	1
Maybe we can think of more things, cross	0
Yeah.	0
O_K.	0
Climb, rob.	0
climb, emerge	0
No no no, these are ju- that's just a point, this is ju-	0
Uh	0
Well some of those	0
are subsumed by approach.	0
Would it be an endpoint if you were crossing over it?	0
Yeah, would be a f- for a given segment.	0
The Charles Bridge, you know.	0
You know, you - y- you go - first go the town square	0
