Wh- what causes the crash?	0
Oh, maybe it's the turning turning off and turning on of the mike, right?	0
Uh, you think that's  you?	0
O_K. So, um I guess we are	0
um  gonna do the digits at the end.	0
Channel channel three, yeah. O_K.	0
Yeah,  that's  the  mike  number  there,	0
Is it written on her  sheet,  I believe.	0
Watch this.   Yep, that's me.	0
Ah,   era el cuatro.   Yeah.	0
And I'm channel uh  two  I think,  or channel -	0
I think  I'm  channel two.	0
Oh, I'm channel must be channel one. Channel one?  Yes, O_K.	0
I also copied uh the results that we all got in the mail I think from uh -	0
from O_G_I and we'll go go through them also.	0
So where are we on -	1
Uh so.  uh We So  As I was already said, we we mainly focused on	1
uh four kind of features. The P_L_P, the P_L_P with J_RASTA, the M_S_G, and the M_F_C_C from the baseline Aurora.	1
I decided to talk about that.	0
Uh, and we focused for the the test part on the English and the Italian.	1
Um. We've trained uh several neural networks on so on the T_I-digits English  and on the Italian data and also on the broad uh  English uh French and uh Spanish databases.	1
Mmm, so there's our result tables here, for the tandem approach, and um, actually what we we  @@  observed is that if the network is trained on the task data it works pretty well.	1
I can't get  back  far enough.	0
O_K. Our our uh -	0
There's a  We're pausing for a photo -	0
How about over th- from the front of the room?	0
We're pausing for a photo opportunity here. Uh.	0
Oh wait wait wait wait wait. Wait. Hold on. Hold on. Let me give you a black screen.	0
Get out of the Yeah.	0
Because we  said  we were gonna  do  this and I  just  remembered.	0
O_K, this this would be a  good section for our silence detection.	0
about the training data -	0
Yeah, so if the network is trained on the task data um  tandem works pretty well. And uh actually we have uh, results are similar	0
Do you mean if it's trained  only  on -	0
On data from just that task, that language?	0
But actually we didn't train network on  uh both types of data I mean	1
uh  phonetically ba- phonetically balanced uh data and task data.	0
We only did  either  task task data or  uh broad  data.	1
So how I mean -	0
clearly it's gonna be  good  then but the question is how much  worse is it	0
if you have  broad  data?	0
From what I saw from the earlier results, uh I guess last week,	0
if you   trained  on one language and  tested  on another, say, that	0
the results were were relatively  poor.	0
But but the question is if you  train  on one language	0
but you have a  broad  coverage	0
and then test in another,	0
does that  is that  improve  things	0
If we use the same language?	0
If you train on T_I-digits  and test on  Italian  digits,  you do poorly,	0
I don't have the  numbers  in front of me, so I'm just  imagining.	0
Yeah but I did not uh do that. We -	0
So, you didn't train on  TIMIT and test on  on Italian digits, say?	0
No, we did four four kind of of testing, actually.	0
The first testing is  with task data -	1
So, with nets trained on task data.	0
So for Italian on the Italian speech  @@ .	0
The second test is trained on a single language	1
um with broad  database,  but the same language as the t- task data.	1
But for Italian we choose Spanish which  we assume is close to Italian.	1
The third test is by using, um	1
W- which in It has three languages. That's including the w-	1
the one that it's -	1
digits.  I mean it's -	0
is  not  digits, it's the broad	1
And the fourth test is uh  excluding from these three languages the language  that is  the task language.	1
Oh, O_K, yeah, so, that  is  what I wanted to know.	0
I just wasn't  saying  it very well, I guess.	0
So um  for uh T_I-digits for ins- example  uh when we go from T_I-digits training to  TIMIT training  uh we lose  uh around ten percent, uh.	1
The error rate increase u- of of -	1
So this is not so bad. And then when we jump to the multilingual data it's uh it become worse and, well	1
Around uh, let's say,  twenty perc- twenty percent further.  So.  Yeah.	0
Twenty to to thirty percent further. Yeah.	1
And so, remind me, the  multilingual  stuff is  just  the broad data. Right?	0
It's not the digits. So it's the combination of  two things there.	0
It's  removing the  task specific  training and  it's adding other languages.	0
But the first step is al- already removing the task s- specific from from -	0
So. And we lose -	0
So they were sort of  building   here? O_K?	0
Uh  So, basically when it's  trained  on the the multilingual broad data	0
um or number so, the the  ratio of our error rates uh with the  baseline error rate is around  uh one point one.	0
And it's something like one point  three  of of the	0
I- i- if you compare everything to the first case at the baseline,	0
you get something like one point one	0
for the for the using the same language but a different task, and something like one point three	0
Uh same language we are at uh for at English at O_ point eight.	0
I I I'm sorry. I I I meant something different by baseline	0
Tas- task data we are u-	0
So let me let me -	0
O_K, fine. Let's let's use the conventional meaning of baseline. I I -	0
By baseline here I meant	0
uh using the task specific data.	0
uh, because that's what you were just doing with this ten percent.	0
So I was just I just trying to understand  that.  So if we call	0
a factor of w- just  one,	0
just normalized to  one,  the word error rate	0
that you have  for using T_I-digits as as	0
training  and T_I-digits as  test,	0
uh different  words,  I'm sure, but -	0
but uh, uh the same  task and so on.	0
If we call that "one",  then what you're saying is	0
that the word error rate  for the same language but using  uh  different  training data than you're testing on, say TIMIT and so forth,	0
Yeah, it's around one point one. Yeah.	0
three languages  including  the English,	0
it's something like one point  three.	0
That's  what you were just  saying,  I think.	0
Uh,  more  actually. If I -	0
So, it's an  additional  thirty percent.	0
What would you say?  Around one point four yeah.	0
And if you  exclude   English,	0
from this combination, what's  that?	0
If we  exclude   English,   um  there is  not much difference with the  data  with  English.	0
Do you see? Because -	0
No, that that's important. So what what it's saying here is just that "yes, there is a reduction	0
when you don't have  um	0
Wait a minute, th- th- the -	0
No, actually  it's  interesting.  So it's -	0
So when you go to a different  task,  there's actually not so  different. It's when you went to these -	0
