O_K, this is one channel.  Can you uh, say your name and talk into your mike one at a time?	0
This is Eric on channel three, I believe.	0
O_K.	0
Uh, I don't think it's on there, Jane.	0
Tasting one two three, tasting.	0
O_K, this is Jane on channel five.	0
Uh, I still don't see you Jane.	0
Oh, darn, what am I doing wrong?	0
Can you see me on channel four?	0
Really?	0
Uh, screen no, - it is, oh, maybe it just warmed up?	0
My lucky day.	0
Yeah, I s-	0
No.	0
Oh, darn, can- you can't see channel five yet?	0
Uh, well, the mike isn't close enough to your mouth, so.	0
Oh, this would be k- O_K, is that better?	0
I like the high quality labeling.	0
S- uh, try speaking loudly, so, O_K, good. Thank you.	0
Hello, hello. Alright.	0
David, can we borrow your labeling machine to improve the quality of the labeling a little bit here?	0
Numbers from [MASK] or something?	0
One t-	0
@@   How - how many are there, one to five?	0
One five, yeah.	0
Would you like to join the meeting?  I bet -	0
Yeah, please.	0
Well, we don't wanna renumber them, cuz we've already have like, forms filled out with the numbers on them. So, let's keep the same numbers on them.	0
Yeah, O_K, that's a good idea.	0
O_K, Dan, are you on?	0
I'm on - I'm on two and I should be on.	0
Good.	0
Yeah.	0
Want to join the meeting, Dave?  Do we - do - do we have a spare, uh -	0
And I'm getting lots of responses on  different  ones, so I assume  the various and assorted P_Z_ Ms  are on.	0
I'm -  I  shouldn't. I've got something -	0
We'r- we're -	0
we'r- This is - this - this is a  meeting  meeting.	0
This is abou- we're - we're mainly being taped but we're gonna talk about, uh, transcription for the m-  future  meeting meetings.	0
Stuff.	0
Yeah, this is not something you need to attend. So.	0
No, I shouldn't really. I would have on  another  day, but it's been one of those days today.	0
Yeah.	0
e-	0
O_K.	0
You're  always  having one of those days, Dave.	0
Y- you'd be welcome. You'd be welcome.	0
Besides, I don't want anyone who has a weird accent. Right, Dan?	0
So, I don't understand if it's neck mounted you don't get very good performance.	0
It's  not  neck mounted.  It's  supposed  to be h-  head  mounted.	0
Yeah. It - it  should  be head mounted. Right?	0
Right.	0
Well, then put it on your  head.  What are you  doing?	0
I don't know.	0
Cuz when you do this, you can -	0
Rouww-Rouww.	0
Why didn't I - you were saying that but I could hear you really well on the - on the transcription - on the, uh, tape.	0
I - I don't know.	0
Well, I m- I would  prefer  that people wore it on their head but they were  complaining  about it.	0
i-	0
Why?	0
Because it's not - it doesn't go over the ears.	0
It's badly designed.	0
It's very badly designed so it's -	0
