And uh Hans- uh, Hans-Guenter will be here, um, I think by next next Tuesday or so.	1
So he's he's going to be here for about three weeks, and, uh -	1
We might might end up with some longer collaboration or something. So he's gonna look in on everything we're doing and	1
give us his his thoughts. And so it'll be another another good person looking at things.	1
Th- that's his spectral subtraction group? Is that right?	1
Oh, O_K. So I guess I should probably talk to him a bit too?	1
Yeah. No, he'll be around for three weeks. He's, uh, um, very, very, easygoing, easy to talk to, and, uh, very interested in everything.	0
Yeah, we met him in Amsterdam.	0
Yeah, yeah, he's been here before. I mean, he's he's he's he's -	0
Oh, O_K.  I haven't noticed him.	0
Wh- Back when  I  was a grad student he was here for a, uh, uh a  year  or	0
n- six months.  Something like that.	0
N- nine months.  Something  like that. Yeah.	0
Yeah. He's he's done a couple stays here. Yeah.	0
So, um,   I guess we got lots to catch up on. And we haven't met for a couple of weeks. We didn't meet last week, Morgan.	1
Um, I went around and talked to everybody, and it seemed like they they had some new results but rather than them	0
coming up and telling me I figured we should just wait a week and they can tell both you know, all of us.	0
why don't we why don't we start with  you,  Dave, and then, um, we can go on. So.	1
So, um, since we're looking at putting this, um -	1
mean log m- magnitude spectral subtraction, um, into the SmartKom system,	1
I- I did a test seeing if, um, it would work using past  only   and plus the present to calculate the mean. So, I did a test, um,	1
where I used twelve seconds from the past and the present frame to, um, calculate the mean.  And -	1
Twelve twelve seconds back from the current  frame, is that what you mean?	0
Twelve seconds, um, counting back from the end of the current frame, yeah. So it was, um, twen- I think it was twenty-one frames and that worked out to about twelve seconds.	1
And compared to, um, do- using a twelve second  centered  window, I think there was a drop in performance  but it was just a slight drop.	1
Um, yeah, I mean, it was pretty it was pretty tiny. Yeah.	0
So  that  was encouraging. And, um,	0
that that um, that's encouraging for for the idea of using it in an interactive system like SmartKom.	0
And, um, another issue I'm I'm thinking about is in the SmartKom system. So say twe- twelve seconds in the earlier test seemed like a good length of time, but what happens if you have less than twelve seconds?	1
So I w- bef- before, um Back in  May,  I did some experiments using, say,  two  seconds, or  four  seconds, or  six  seconds.	1
In those I  trained  the  models  using mean subtraction with the means calculated over  two  seconds, or  four  seconds, or  six  seconds. And, um,	1
here,  I was curious, what if I trained the models using  twelve  seconds but I f- I gave it a situation where the  test  set I was subtracted using two seconds, or four seconds, or six seconds. And, um -	1
So I did that for about three different conditions. And, um -	0
I mean, I th- I think it was, um, four se-	0
I think I think it was, um, something like four seconds and,	0
um, six seconds, and eight seconds. Something like that. And it seems like it it it  hurts  compared to if you actually train the models  using th- that same length of time  but it it doesn't hurt that much. Um,	1
u- usually less than point five percent, although I think I did see  one  where it was a point eight percent or so rise in word error rate.  But this is, um,	0
w- where, um, even if I train on the, uh, model, and mean subtracted it with the same	0
length of time as in the test, it the word error rate is around, um, ten percent or nine percent. So it doesn't seem like that big a d- a difference.	0
But it but looking at it the  other  way, isn't it what you're saying that it didn't  help  you to have the longer time for  training,   if you were going to have a short time for -	0
I mean,  why  would you  do  it, if you knew that you were going to have short windows in testing.	1
Yeah, it  seems  like for your  I mean , in normal situations you would never get twelve seconds of  speech,  right?	1
You need twelve seconds in the past to estimate, right?	0
Or l- or you're looking at six sec seconds in  future  and six in -	0
N- n- uh For the  test  it's just twelve seconds in the  past.	0
Is this twelve seconds of uh, regardless of speech or silence? Or twelve seconds of  speech?	0
The  other  thing, um, which maybe relates a little bit to something else we've talked about in terms of  windowing  and so on is,	1
that, um, I wonder if you trained with twelve seconds, and then when you were  two  seconds in	1
you used  two  seconds, and when you were  four  seconds in, you used  four  seconds, and when you were six and you basically build up to the twelve seconds. So that if you have very  long  utterances you have the best,	1
but if you have shorter  utterances   you use what you  can.	1
Right. And that's actually what we're planning to do in SmartKom.	1
But s- so I g- So I guess the que- the question I was trying to get at with those experiments is,	0
"does it matter what  models  you use? Does it matter how much time y- you use to calculate the mean when you were, um, tra- doing the  training  data?"	0
But I mean the other thing is that that's I mean, the other way of looking at this, going back to, uh, mean cepstral subtraction versus RASTA kind of things, is that you could look at	0
mean cepstral subtraction, especially the way  you're  doing it, uh, as being a kind of filter.	0
And so, the other thing is just to design a  filter.	0
You know, basically you're you're you're doing a high-pass filter or a band-pass filter of some sort and and just design a  filter.	0
And then, you know, a filter will have a certain behavior and you loo- can look at the start up behavior	0
when you start up with nothing. And and, you know, it will, uh, if you have an I_I_R filter for instance, it will, um,	0
uh, not behave in the steady-state way that you would like it to behave until you get a long enough  period,  but, um,	0
uh, by just constraining yourself to have your filter be only a subtraction of the mean, you're kind of, you know, tying your hands behind your back because there's -	0
filters have all sorts of be- temporal and spectral behaviors.	0
And the only thing, you know,  consistent  that we know about is that you want to get rid of the very low frequency  component.	0
But do you really want to calculate the mean?  And  you neglect all the silence  regions   or you just use everything that's twelve seconds, and -	0
you do you mean in my tests so far?	0
Most of the silence has been cut out.	0
Just There's just inter-word silences.	0
Mm-hmm. And they are, like, pretty short. Shor- Yeah, O_K. Yeah.	0
So you really need a lot of speech to estimate the mean of it.	0
Well, if I only use six seconds, it still works pretty well.	0
I saw in my test before.	0
I was  trying  twelve seconds cuz that was the  best   in my test before and  that  increasing past twelve seconds didn't seem to help.	0
th- um, yeah, I guess it's something I need to play with more to decide how to set that up for the SmartKom system. Like,	0
may- maybe if I trained on six seconds it would work better when I only had	0
two seconds or four seconds, and -	0
Yeah. Yeah. And, um -	0
Yeah, and again, if you take this  filtering  perspective and if you	0
essentially have it build up over time. I mean, if you computed means over two and then over four, and over six, essentially what you're getting at is a kind of,	0
