Yeah.	0
O_K, we're  on.	0
So, I think this is gonna be a pretty short meeting because I have  four  agenda items,  three  of them were	1
requested by Jane who is not gonna be at the meeting today.	1
So.	0
The uh  first  was transcription status.  Does anyone besides Jane know what the transcription status is?	0
Um, sort of, I do, peripherally. Um -	1
Is that English?	0
Well first of all with I_B_M I got a note from Brian yesterday saying that they	1
That's  our  system.	0
finally made the tape for	1
Ugh!	0
the  thing  that we sent them a  week or week and a half ago and that it's gone out to the transcribers and hopefully next week we'll	1
have the  transcription  back from that.	1
Um -	0
C- can I have a pen?	0
Jane seems to be um	0
moving right along on the	0
transcriptions from the  ICSI  side. She's assigned, I think	0
probably	0
five or six	0
Yeah, I think we're up to M_R thirteen or something.	0
m- more meetings.	0
Yeah, so um, I guess she's hired some new transcribers and -	1
Mmm.	0
Which meetings is she transcribing?	0
Speaking -	0
Um well we've - we've run out of E_D_Us because a certain number of them are um, sort of	0
O_K.	0
awaiting	0
to go to I_B_M.	0
For I_B_M, yeah.	0
O_K.	0
Hmm.	0
and the rest are in process being transcribed uh here.	0
So we're doing some in parallel.	1
So does she have transcribers right now who are basically sitting idle because there's no data back from	0
Yep.	0
No.	0
No, no. We haven't done that process. So. They'r- they're doing the full transcription process.	1
Oh  no no. No. We're not waiting on them.	0
I_B_M no?	0
Oh.	0
Oh, O_K.	0
Yeah.	0
So they're just doing their own thing until -	0
Because I -	1
We're doing it in parallel, yeah.	0
O_K.	0
I need to ask Jane whether it's - it would be O_K for her -	1
um, s- some of her people to	1
transcribe uh some of the initial data we got from the SmartKom data collection, which is these short like five or seven minute sessions.	1
Yep.	0
Um and we want it - You know, we need -	0
The -  Again,  we - we have a similar uh	0
logistic set-up where we  are  supposed to send the data to Munich and get it transcribed and get it back.	0
Right.	0
But to get  going  we would like some of the data transcribed right away so we can get  started.	1
Yep, sounds familiar.	0
And so um I wanted to ask Jane if - if	1
uh, you know, maybe one of their	1
transcribers could - could do - I mean since these are very  short,  that should really be uh,	1
Mm-hmm.	0
um -	0
There's only two channels.	0
So it's only - Yeah. As the synthesis doesn't have to be  transcribed  I think. So.	0
It's - Yeah. It's only two -	0
Right, s-	0
Yeah. So - So it's basically one channel to transcribe. And it's - One session is only	0
uh like seven -	0
So that should have ma- many fewer - And it's also not uh- a bunch of interruptions with people and all that, right? So.  Yeah.	0
Right. And  some  of it is  read  speech, so we could give them the -	0
the thing that they're reading and they just may -	0
Make sure it's right.	0
And so um,	0
Yep.	0
um, I guess since she's - I was gonna ask her but since she's not around I - maybe I'll -	0
Yeah, well it certainly seems -	0
Uh if - if that's O_K with you to - to, you know,	0
Yeah.	0
get that stuff uh - to ask her for that, then I'll do that.	0
Yeah, if we're held up on this other stuff a  little  bit in order to encompass that, that's O_K because I- I- um, I mean I still have high hopes that the- that the I_B_M pipeline'll work out for us, so it's -	0
Yeah.	0
O_K, yeah.	0
Yeah.	0
Alrighty.	0
Oh, yeah, and also related to the  transcription  stuff, so I've been trying to keep a web page uh up to date f- showing what the current status is of the trans- of all the things we've collected and what stage each meeting is in, in terms of whether it's -	1
Can you mail that out to the list?	0
Mm-hmm, yeah I will. I - That's the thing that I sent out just to  foo  people saying can you update these pages and so that's where I'm putting it but I'll -	1
Oh, O_K, O_K.	0
I'll send it out to the list telling people to look at it.	1
Yeah, I haven't done that. So. I have lots of stuff to add that's just in my own directory. I'll try to get to that.	0
Yeah.	0
O_K. So Jane also wanted to talk about participant approval, but I don't really think there's much to talk about. I'm just gonna do it.  And uh, if anyone objects too much then they can do it instead.	1
You are going to -	0
I'm gonna send out to the participants, uh, with links to web pages which contain the transcripts and allow them to	1
suggest edits. And then bleep them out.	1
O_K.	0
For the ones that we have.	0
So but it's just transcripts, not the - not the audio?	1
