Alright.	0
So.	0
So are you -	0
Are we going?	0
It is uh, must be February fifteenth.	0
Yeah.	0
Yu-	0
I think the date's written in there, yep. And actually if everyone could cross out the R_nine next to "Session", and write M_R eleven.	0
Yeah.	0
Yeah. We didn't  have  a front-end meeting today.	0
And let's remember also to make sure that one's  gets marked as unread, unused.	0
O_K.	0
M_R eleven.	0
M_R eleven.	0
That sounds like a spy code.	0
Mmm.	0
O_K. So.	0
There's  lots of clicking I'm sure as I'm trying to get this to work  correctly.	0
Agenda.	0
Any agenda  items   today?	0
I wanna talk a little bit about getting -	0
how we're gonna to get people to edit  bleeps,	0
parts of the meeting that they don't want to include.	0
What I've done so far, and I wanna get some opinions on, how to - how to finish it up.	0
O_K.	0
I wanna ask about um,	0
some aud- audio monitoring	0
on some of the  um  well	0
some of the equipment.	0
In particular, the - well	0
uh, that's just what I wanna ask.	0
O_K audio monitoring, Jane.	0
Ba- based on some of the tran- uh - i-	0
In listening to  some of these meetings that have already been recorded there are sometimes big spikes on particular things,	0
and in pact - in fact this one I'm talking on is one of - of the ones that showed up in  one  of the meetings, so I - Mm-hmm. Yeah.	0
Oh really.	0
"Spikes", you mean like uh, instantaneous click type spikes, or - ?	1
Spikes?	0
Clicks.	0
Yeah.	0
Hmm.	0
Yeah.	0
Huh.	0
And I don't know what the e- electronics is but.	0
Yeah.	0
Yeah. Well, I think it's	0
Touching.	0
uh, it - it could be a number of things. It could be touching and fiddling, and the other thing is that it could - the fact that it's on a wired mike is suspicious. It might be a connector.	0
Yeah.	0
Oh, O_K.	0
Well maybe -	0
Then we don't really have to talk about that as an - I - I take that off the agenda.	0
You could try an experiment and say "O_K, I'm about to test for spikes", and then wiggle the thing there, and then	0
Yeah.  Right.	0
go and when they go to transcribe it, it could, ask them to come and get you.  "Come get me when you transcribe this and see if there's spikes."	0
Oh that -	0
Well,	0
Um.	0
No I'm just -  @@	0
O_K.	0
I mean,	0
were this a	0
professional audio recording,	0
what we would do -	0
what you would do is - in  testing  it is, you would actually  do  all this wiggling and	0
make sure that - that - that things are not giving that kind of performance.	0
And if they are, then they can't be used.	0
Right.	0
So.	0
Um. Let's see. I guess  I would like to have a discussion about you know where we are on	0
uh, recording, transcription  you know, basically you know where we are on the corpus.	0
Good.	0
And then um,	0
the other thing which I would like to talk about which is a real meta-quest, I think, deal is, uh, agendas.	0
So maybe I'll - I'll start with that actually. Uh,	0
um.	0
Andreas brought up	0
the fact that he would  kinda  like to know,	0
if  possible,  what we were gonna be talking about because	0
he's	0
sort of  peripherally  involved to this point,	0
and if there's gonna be a topic about -	0
discussion about something that he	0
uh strongly cares about then he would come and -	0
And I think part of -	0
part  of his motivation with this  is that  he's trying to help us  out,  in the -	0
because of uh	0
the fact that the meetings are - are tending to become	0
reasonably large now on days when everybody shows up and so,	0
he figures he could help that out by  not  showing - and - and I'm sure help	0
Mmm.	0
out his own time.	0
by not showing up if it's a	0
meeting that he's - he's -	0
So, uh in order -	0
I'd - I think that	0
this is a  wish  on his part. Uh. It's actually gonna be hard because it seems like a lot of times	0
uh things come up that are unanticipated and - and -	0
But um,	0
Right.	0
we could  try  anyway, uh,	0
do another try at coming up with the agenda	0
uh, at some point before the meeting,	0
uh, say the day before.	0
Well maybe it would be a good idea for one of us to  like on Wednesday, or Tuesday send out a reminder for people to send in agenda items.	0
Yeah.	0
O_K.	0
You - you wanna volunteer to do that?	0
Sure.	0
O_K.	0
Alright so we'll send out agenda request.	0
Uh.	0
Let me	0
That'll be - I think that'll help -	0
I'll put that on my spare brain or it will not  get done.	0
That'll help a lot, actually.	0
Yeah, I have to tell you for the uh - for the admin meeting that we have, Lila does that um every time before an admin meeting.	0
And uh, she ends up getting the agenda requests uh, uh ten minutes before the meeting. But - but -  But.	0
Uh.	0
But we can  try.	0
Maybe it'll work.	0
Mmm.	0
Yeah.  Maybe.	0
Weirder things have happened.	0
Yeah.	0
I'm wondering if he were to just, uh, specify particular topics, I mean.	0
Maybe we'd be able to meet that request of his a little more.	0
I would - I would also guess that as we get more into processing the data and things like that there'll be more things of interest to him.	0
Well then -	0
Yeah.	0
Actually it -	0
This - this maybe brings up another topic which is um -	0
So we're done with that topic.	0
The other topic I was thinking of was	1
the sta- status on microphones and channels, and all that.	1
Yeah, actually I - I was going to say we need to  talk about that too.	0
Yeah.	0
Why - why don't we do that.	0
O_K. Um, the new microphones, the  two  new ones are in.	1
Um.  And they are being assembled as we speak, I hope.	1
And I didn't bring my car today so I'm gonna pick them up tomorrow.	0
Um, and then the other  question  I was  thinking  about is -	0
well, a  couple  things. First of all,	1
if the other headsets are a lot more comfortable, we should probably just go ahead and get them.	1
So we'll have to evaluate that when they come in,	1
and get people's opinions on - on what they think of them.	1
Uh-	0
Um, then the  other  question I had is maybe we should get another  wireless.	0
Another wireless setup. I mean it's  expensive,  but it does seem to be  better than the  wired.	0
So how many channels do you get to have	1
in a wireless setup?	1
Um,	1
well,	0
I'm pretty sure that you can daisy-chain them together so what we would do is replace the wired mikes with wireless.	1
So we currently have one base station with six wireless mike,	1
possibility of six wireless receivers, and apparently you  can  chain those together.	0
And so we could replace our wired mikes with wireless if we bought another base station and more wireless mikes.	1
So, um.	0
And -	0
So let's see we -	0
So, you know it's still, it's fifteen minus six.	0
Right? So we could have up to nine.	0
And right now we can have up to six.	0
Right.	0
And we  have  five, we're getting one more.	0
Yeah.	0
And it's um, about nine hundred dollars for the base station,	0
and then eight hundred per channel.	0
Oh. So yeah so the only -	0
Beyond the mike - the cost of the mikes the only thing is the base station that's nine hundred dollars.	0
Right.	0
Oh, we should do it.	0
O_K.	0
Yeah.	0
O_K, so I'll look into how you daisy-chain them and - and then just go ahead and order them.	0
Yeah.	0
I don't quite understand how that - how that works,. If -	0
So we're not  increasing  the number of channels.	1
No, we're just replacing the wired - the two wired that are still  working,	1
O_K. O_K. I see.	1
along with a couple of the wired that  aren't  working,	1
one  of the wired that's not working,	0
with a wireless.	1
Yeah. Basically we found -	0
Three wireds work, right?	0
I - I guess three wireds work, yeah.	0
Yeah. Yeah.	0
Yeah. But we've had more problems with that.	0
Yep.	0
And that sort of bypasses the whole - [MASK] and all that.	0
Right.	0
And so	0
um,	0
we - we seem to have uh, a reliable way of getting the data in, which is through the ra- Sony radio mikes, as long as we're conscious about the batteries.	0
That seems to be the key	0
Right.	0
Everyone's battery O_K?	0
issue.	0
I checked them this morning, they should be.	0
O_K.	0
Yeah.	0
Um,	0
That's the only thing with them. But the quality seems really good and -	0
Um I heard from [MASK] that they're - they're uh very close to getting their, uh setup purchased. They're - they're - they're buying something that you can just sort of buy off the shelf.	1
Well we should talk to them about it because I know that [MASK] is also in the process of looking at stuff,	1
and so, you know, what we should try to keep everyone - on the same page with that.	1
Yeah.	0
[MASK] really?	0
Yeah.	0
Oh.	0
They got sa- apparent-	0
Well,	0
Maybe  this needs to be bleeped out? I have no clue.	0
Uh, I don't know. Probably we shouldn't - probably we shouldn't talk about funding stuff.	0
I don't know how much of it's public.	0
Right.	0
Yeah.	0
But anyway there's - there's - there's uh, uh other activities that are going on there and - and uh - and [MASK] So.	0
Um. But - but yeah I thin- I think that at least the message we can tell other people is that our experience is - is quite positive with the Sony, uh,  radio-mikes .	0
Right.	0
Now the  one  thing that you  have  said that actually concerns me a little is you're talking about changing the headsets meaning changing the connector,	0
which means some hand-soldering or something, right?	0
Uh, no, we're having the -  them   do  it. So it's so- hand-soldering it, but I'm not doing it.	0
No?	0
Oh.	0
O_K.	0
So, they - they charge  right.	1
Nothing against you and your  hand-soldering  but -	0
You've never  seen  my hand-soldering.	0
But uh,	0
Uh,	0
O_K, so that's being done professionally and -  Yeah.	0
a- as I said they're coming in.	0
I - I mean - Yeah. I mean.	0
Yeah.	0
As professionally as I guess you can get it done.	0
Well,	0
it could - if they do a lot of it, it's -	0
I mean i- it's just their repair shop.	0
Right? Their maintenance people.	0
Well, we'll see what it - it's like. That - tha- that  can  be quite good.	0
Yep.	0
Th- this - Yeah, O_K.	0
Good. Yeah. So let's go with that. Uh,	0
And, I mean we'll see,  tomorrow,  you know, what it looks like.	0
Yeah.	0
So, um,	0
uh,	0
Dave isn't here but he was going to	0
start working on some things with the digits.	0
Uh,	0
so he'll be interested in what's going on with  that.  I guess - Was - the decision last time was that the -	1
