So I guess this is  more  or less now just to get  you  up to date, Johno.	0
This  is a meeting for  me.	0
Did you add more stuff to it?  later?	0
There were, like, the you know,  @@  and all that stuff. But.	0
I thought you you said you were adding stuff but  I don't know.	0
Uh, no. This is -	0
Um, so we thought that,	0
and for each of the situation	0
nodes that we observed in the Bayes-net?	0
What's the  situation   like at the entity that is mentioned? if we know anything about it? Is it under construction?	1
on fire or something  happening to it? Or is it stable?	0
and so forth, going all the way	0
So is This is A situation are is all the things which can be happening right  now?	0
Or,  what  is the situation	0
That's basically  just specifying the the input for the w- what's	1
Oh,  I  see y- Why are you specifying it in X_M_L?	1
Just because it forces us to be specific about the values	0
And, also, I mean, this is a what the input is going to be. Right?	1
So, we will, uh -	0
This is a  schema.  This is -	0
Well, yeah. I just don't know if this is th- l- what the Does This is what Java Bayes takes? as a	0
No, because I mean if we -	0
I mean we're  sure  gonna interface to -	0
We're gonna get an X_M_L document from  somewhere.	0
Right? And that X_M_L document will say	0
"We  are  able to We  were  able to observe that w- the element,	0
um,  @@   of the Location that the  car  is  near. "	0
So that's gonna be -	0
So this is the situational context, everything in it. Is that what Situation is short for, shi- situational context?	0
again, a- an X_M_L schemata which defines a set of possible, uh, permissible X_M_L	0
which we view as input into the Bayes-net.	0
And then we can r-  uh	0
possibly run one of them uh	0
That put it into the format that the Bayes n- or Java Bayes or whatever wants?	0
Yea- Are you talking are you talking about the the  structure?	0
I mean when you  observe  a node.	0
When you when you say	0
the input to the  v- Java Bayes,	0
it takes a certain format, right?	0
Which I don't think is  this.	0
No, it's  certainly  not this.	0
So you could just Couldn't you just run a -	0
To convert it into the Java Bayes for- format?	0
I even think that, um -	0
I mean,  once   Once you have this sort of as running as a module -	1
Right? What you  want  is -	1
You wanna say, "O_K, give me the posterior probabilities of the Go-there  node,	1
Right? When the person said  this,  the car is  there,  it's  raining,  and this is happening.	0
And with  this  you can specify the what's happening in the situation, and what's happening	0
After we are done, through the Situation we get the User Vector.	0
So, this is a -	0
So this is just a specification of all the possible inputs?	1
all the possible  outputs,   too.	0
for example, the, uh, Go-there decision node	0
and  not-going-there  and its  posterior   probability,	0
because the output is always gonna be	0
all the decision nodes and all the the a- all the posterior probabilities for all the values.	0
And then we would just look at the, eh, Struct that we wanna look at in terms of if if we're only asking about one of the -	0
So like, if I'm just interested in the going-there node,	0
I would just pull that information out of the Struct	0
that gets return- that would that Java Bayes would output?	0
I think it's a little bit more complex.	0
As, if I understand it correctly, it  always  gives you  all  the posterior probabilities for  all  the values of  all  decision nodes.	1
we always get the, uh, posterior probabilities for all of these. Right?	0
So there is no way of telling it t-	0
not  to tell us about the  EVA   values.	0
