No, cuz she already  told  me it,  before  she told you.	0
No, she told me a long  time  ago. She told me she told me like two  weeks  ago.	0
Oh, well, it doesn't matter what time.	0
@@  You know how to toggle the display width  function -	0
Well maybe she hadn't just started  transcribing  me yet.	0
Let me  explain  something to you.	0
My laugh is  better  than yours.	0
But you have to say something genuinely  funny  before you'll get an  example.	0
The thing is I don't know how to get to the next page.  Here.	0
@@  You should be at  least  be self-satisfied enough to  laugh  at your own  jokes.	0
No, it's a different laugh.	0
wasn't even doing anything.  O_K.	0
Eva's got a laptop, she's trying to show it off.	0
That was r- actually Robert's idea. But  anyhow.	0
O_ K.  So, here we are.	0
Um, so we haven't had a meeting for a while, and and	0
probably won't have one  next  week, I think a  number  of people are gone.	0
Um, so Robert, why don't you bring us up to date on	1
where we  are  with E_D_U?	1
uh in a in a smaller group we had uh, talked and decided about continuation of the data collection.	1
So Fey's time with us is almost officially over,	1
and she brought us some thirty subjects and, t- collected the data, and	1
ten dialogues have been transcribed and can be looked at. If you're interested in	1
Um, and we found another uh, cogsci student who's interested in playing  wizard  for us.	1
Here we're gonna make it a little bit more	1
complicated for the subjects, uh this round.	1
look um, at the psychology department students, because they have to  partake  in two experiments in order to	1
So they have to be subjected,   before they can actually graduate.	0
we  want  to design it so that they really have to think about having  some  time,	0
to  plan  certain things and figure out  which  can be done at  what  time, and,	0
sort of package the whole thing in a in a re- in a  few   more complicated	0
That's for the data collection. As for SmartKom, I'm the last SmartKom meeting I mentioned that we have some problems with the synthesis, which	1
as of this morning  should  be resolved.	1
"should be" means they  aren't  yet, but but I think I have the info now that I need.	0
Plus, Johno and I are meeting tomorrow, so	1
maybe  uh uh, when tomorrow is over,	1
we're done.  And ha- n- hav- we'll never have to look at it again	1
Maybe it'll take some more time,	0
to be realistic, but at least we're -	0
we're  seeing  the end of the tunnel there.	0
uh  I    don't  think we need to discuss the  formalism  that'll be done officially s- once we're done.	0
something happened, in on Eva's side with the P_R_M that we're gonna	1
look at today, and um,	1
we have a visitor from Bruchsal from the International University. Andreas, I think you've met everyone except Nancy.	1
So when you said "Andreas" I thought you were talking about Stolcke.	0
Now I know that we aren't, O_K.	0
Andy, you actually go by Andy, right? Oh, O_K.	0
Cuz there is another Andreas around, so, to avoid some confusion.	0
So my scientific director of the E_M_L is also the  dean  of the International University,	0
one of his many occupations that	0
just contributes to the fact that he is very occupied.	0
um, he  @@  might tell us a little bit about what  he's  actually doing, and	0
why it is s-  somewhat  related, and by uh using maybe some of the same technologies that  we  are using.	0
And um. Was that enough of an update?	0
In what order shall we proceed?	0
Maybe you have your on-line -	0
Um, so, I've be- just been looking at, um,	0
I've  been looking at the P_R_M stuff. Um,	1
so, this is, sort of like the latest	0
thing I have on it, and	0
